sRNA	mRNA	Score	Class	OrdinalRank	Program
sgrs	rhad	0.41443	0	87735	sRNARFTarget
istr	flir	0.41442	0	87736	sRNARFTarget
micf	ints	0.41442	0	87737	sRNARFTarget
cyar	nfo	0.41441	0	87738	sRNARFTarget
cyar	trpa	0.41439	0	87739	sRNARFTarget
cyar	glcf	0.41438	0	87740	sRNARFTarget
istr	waaq	0.41438	0	87741	sRNARFTarget
rpra	ubic	0.41438	0	87742	sRNARFTarget
spf	yjbs	0.41438	0	87743	sRNARFTarget
rydc	gnsb	0.41436	0	87744	sRNARFTarget
micf	rpla	0.41434	0	87745	sRNARFTarget
rpra	wcal	0.41432	0	87746	sRNARFTarget
rybb	nikb	0.41429	0	87747	sRNARFTarget
micf	zur	0.41428	0	87748	sRNARFTarget
micf	nagz	0.41427	0	87749	sRNARFTarget
rpra	menb	0.41427	0	87750	sRNARFTarget
cyar	ulaf	0.41425	0	87751	sRNARFTarget
chix	yjhp	0.41421	0	87752	sRNARFTarget
dsra	livj	0.41421	0	87753	sRNARFTarget
gcvb	yjcf	0.41421	0	87754	sRNARFTarget
rpra	flie	0.4142	0	87755	sRNARFTarget
mcas	intr	0.41419	0	87756	sRNARFTarget
glmz	yjbm	0.41418	0	87757	sRNARFTarget
glmz	ycie	0.41417	0	87758	sRNARFTarget
istr	yjit	0.41417	0	87759	sRNARFTarget
cyar	mdtd	0.41416	0	87760	sRNARFTarget
micf	rsea	0.41416	0	87761	sRNARFTarget
dsra	hycg	0.41413	0	87762	sRNARFTarget
mica	rnhb	0.41413	0	87763	sRNARFTarget
rydc	gutq	0.41412	0	87764	sRNARFTarget
micf	yeil	0.41411	0	87765	sRNARFTarget
rpra	pck	0.41411	0	87766	sRNARFTarget
oxys	cusf	0.41409	0	87767	sRNARFTarget
rydc	yhac	0.41408	0	87768	sRNARFTarget
istr	ybdz	0.41407	0	87769	sRNARFTarget
dsra	yfcj	0.41405	0	87770	sRNARFTarget
gcvb	yfji	0.41405	0	87771	sRNARFTarget
mica	glf	0.41402	0	87772	sRNARFTarget
chix	yhac	0.41401	0	87773	sRNARFTarget
istr	yggu	0.41401	0	87774	sRNARFTarget
mica	lrp	0.41399	0	87775	sRNARFTarget
rpra	nage	0.41398	0	87776	sRNARFTarget
arcz	fkpa	0.41396	0	87777	sRNARFTarget
chix	ybfb	0.41396	0	87778	sRNARFTarget
micc	frwd	0.41396	0	87779	sRNARFTarget
sgrs	yhbs	0.41395	0	87780	sRNARFTarget
mcas	uxaa	0.41394	0	87781	sRNARFTarget
micf	ppdb	0.41394	0	87782	sRNARFTarget
rpra	frvb	0.41394	0	87783	sRNARFTarget
omra	pmrr	0.41391	0	87784	sRNARFTarget
dsra	yahh	0.41389	0	87785	sRNARFTarget
arcz	dgcz	0.41388	0	87786	sRNARFTarget
cyar	lsra	0.41387	0	87787	sRNARFTarget
cyar	ybjt	0.41387	0	87788	sRNARFTarget
dsra	napg	0.41387	0	87789	sRNARFTarget
arcz	eutp	0.41386	0	87790	sRNARFTarget
cyar	gcl	0.41385	0	87791	sRNARFTarget
micf	rcda	0.41385	0	87792	sRNARFTarget
omra	yecf	0.41385	0	87793	sRNARFTarget
sgrs	ycig	0.41385	0	87794	sRNARFTarget
mica	wbbk	0.41384	0	87795	sRNARFTarget
cyar	fhub	0.4138	0	87796	sRNARFTarget
rydc	galt	0.41379	0	87797	sRNARFTarget
ryhb	pdec	0.41379	0	87798	sRNARFTarget
mica	ygha	0.41378	0	87799	sRNARFTarget
dsra	prpr	0.41377	0	87800	sRNARFTarget
micf	aaea	0.41377	0	87801	sRNARFTarget
glmz	yahh	0.41376	0	87802	sRNARFTarget
omra	hipb	0.41376	0	87803	sRNARFTarget
glmz	hsds	0.41375	0	87804	sRNARFTarget
omra	adiy	0.41375	0	87805	sRNARFTarget
arcz	ydfd	0.41374	0	87806	sRNARFTarget
omra	yabq	0.41371	0	87807	sRNARFTarget
cyar	fdhe	0.4137	0	87808	sRNARFTarget
cyar	tpia	0.4137	0	87809	sRNARFTarget
omra	uspd	0.4137	0	87810	sRNARFTarget
glmz	yfdf	0.41369	0	87811	sRNARFTarget
omra	hupb	0.41369	0	87812	sRNARFTarget
omra	yadc	0.41369	0	87813	sRNARFTarget
rpra	hybf	0.41368	0	87814	sRNARFTarget
arcz	nanc	0.41366	0	87815	sRNARFTarget
omra	yibg	0.41365	0	87816	sRNARFTarget
chix	ybcv	0.41364	0	87817	sRNARFTarget
gcvb	ghos	0.41364	0	87818	sRNARFTarget
cyar	yeay	0.41363	0	87819	sRNARFTarget
gcvb	arir	0.41363	0	87820	sRNARFTarget
gcvb	cspi	0.41363	0	87821	sRNARFTarget
mcas	yjbr	0.41362	0	87822	sRNARFTarget
micc	thif	0.41362	0	87823	sRNARFTarget
cyar	uvra	0.41359	0	87824	sRNARFTarget
gcvb	yjbj	0.41359	0	87825	sRNARFTarget
glmz	mqsr	0.41358	0	87826	sRNARFTarget
cyar	sspa	0.41356	0	87827	sRNARFTarget
glmz	cdgi	0.41354	0	87828	sRNARFTarget
micc	yrar	0.41353	0	87829	sRNARFTarget
oxys	cyca	0.41353	0	87830	sRNARFTarget
micf	yqfi	0.4135	0	87831	sRNARFTarget
rpra	quea	0.4135	0	87832	sRNARFTarget
sgrs	ynae	0.41347	0	87833	sRNARFTarget
rpra	rmf	0.41346	0	87834	sRNARFTarget
omrb	syme	0.41345	0	87835	sRNARFTarget
cyar	chea	0.41344	0	87836	sRNARFTarget
rpra	ykgg	0.41342	0	87837	sRNARFTarget
cyar	fdog	0.41341	0	87838	sRNARFTarget
cyar	frlc	0.4134	0	87839	sRNARFTarget
micc	prpe	0.4134	0	87840	sRNARFTarget
micf	uspg	0.4134	0	87841	sRNARFTarget
rpra	nari	0.4134	0	87842	sRNARFTarget
micf	osmb	0.41339	0	87843	sRNARFTarget
dsra	tauc	0.41338	0	87844	sRNARFTarget
micc	yfdi	0.41338	0	87845	sRNARFTarget
rpra	hypb	0.41338	0	87846	sRNARFTarget
omra	rplj	0.41337	0	87847	sRNARFTarget
rydc	tpr	0.41335	0	87848	sRNARFTarget
micf	yoac	0.41334	0	87849	sRNARFTarget
rybb	yjbs	0.41334	0	87850	sRNARFTarget
ryhb	ycdu	0.41334	0	87851	sRNARFTarget
istr	yehb	0.41333	0	87852	sRNARFTarget
micc	ydht	0.41333	0	87853	sRNARFTarget
cyar	hype	0.4133	0	87854	sRNARFTarget
rsex	paod	0.41328	0	87855	sRNARFTarget
ryhb	yjfy	0.41328	0	87856	sRNARFTarget
cyar	ccmg	0.41325	0	87857	sRNARFTarget
micf	glpx	0.41325	0	87858	sRNARFTarget
rydc	gnsa	0.41324	0	87859	sRNARFTarget
sgrs	enta	0.41324	0	87860	sRNARFTarget
gcvb	wbbh	0.41322	0	87861	sRNARFTarget
micf	ybhm	0.4132	0	87862	sRNARFTarget
mcas	ghos	0.41319	0	87863	sRNARFTarget
micc	rhsd	0.41319	0	87864	sRNARFTarget
rpra	mntr	0.41319	0	87865	sRNARFTarget
sgrs	nane	0.41318	0	87866	sRNARFTarget
mcas	psd	0.41317	0	87867	sRNARFTarget
omra	yhjr	0.41317	0	87868	sRNARFTarget
rpra	znta	0.41316	0	87869	sRNARFTarget
micf	cdgi	0.41314	0	87870	sRNARFTarget
micf	yggl	0.41314	0	87871	sRNARFTarget
rsex	ydcd	0.41312	0	87872	sRNARFTarget
gcvb	ylcj	0.41308	0	87873	sRNARFTarget
mica	heme	0.41308	0	87874	sRNARFTarget
micc	yjjx	0.41308	0	87875	sRNARFTarget
cyar	ghxp	0.41307	0	87876	sRNARFTarget
glmz	ygdb	0.41307	0	87877	sRNARFTarget
omra	rpll	0.41306	0	87878	sRNARFTarget
rpra	ansb	0.41306	0	87879	sRNARFTarget
cyar	nuok	0.41302	0	87880	sRNARFTarget
cyar	yeig	0.41302	0	87881	sRNARFTarget
cyar	yiht	0.41302	0	87882	sRNARFTarget
omra	yfju	0.41302	0	87883	sRNARFTarget
mcas	csgb	0.41296	0	87884	sRNARFTarget
micc	prea	0.41296	0	87885	sRNARFTarget
omrb	appy	0.41294	0	87886	sRNARFTarget
rpra	yfcj	0.41293	0	87887	sRNARFTarget
rpra	ycgr	0.41292	0	87888	sRNARFTarget
arcz	lpta	0.4129	0	87889	sRNARFTarget
mcas	rna	0.4129	0	87890	sRNARFTarget
mcas	fpr	0.41289	0	87891	sRNARFTarget
oxys	plap	0.41289	0	87892	sRNARFTarget
sgrs	ilvd	0.41289	0	87893	sRNARFTarget
istr	rzoq	0.41284	0	87894	sRNARFTarget
istr	ypjf	0.41282	0	87895	sRNARFTarget
fnrs	glpx	0.4128	0	87896	sRNARFTarget
micf	hofq	0.4128	0	87897	sRNARFTarget
ryhb	rclb	0.41279	0	87898	sRNARFTarget
micc	euts	0.41278	0	87899	sRNARFTarget
cyar	aldb	0.41277	0	87900	sRNARFTarget
micc	ldra	0.41276	0	87901	sRNARFTarget
micc	ldrc	0.41276	0	87902	sRNARFTarget
cyar	cdd	0.41275	0	87903	sRNARFTarget
omra	crr	0.41275	0	87904	sRNARFTarget
micf	citd	0.41273	0	87905	sRNARFTarget
micf	csph	0.41273	0	87906	sRNARFTarget
omra	zapa	0.41273	0	87907	sRNARFTarget
dsra	menb	0.41272	0	87908	sRNARFTarget
rsex	xseb	0.41272	0	87909	sRNARFTarget
arcz	ychj	0.41271	0	87910	sRNARFTarget
rpra	mdtk	0.41271	0	87911	sRNARFTarget
dsra	ssb	0.4127	0	87912	sRNARFTarget
mcas	dnak	0.41269	0	87913	sRNARFTarget
mica	yigg	0.41269	0	87914	sRNARFTarget
omra	ykgr	0.41269	0	87915	sRNARFTarget
sgrs	yqfg	0.41269	0	87916	sRNARFTarget
omra	ycgx	0.41268	0	87917	sRNARFTarget
omrb	rpsj	0.41268	0	87918	sRNARFTarget
oxys	fhub	0.41267	0	87919	sRNARFTarget
cyar	hisi	0.41266	0	87920	sRNARFTarget
istr	ydfj	0.41266	0	87921	sRNARFTarget
istr	ibsc	0.41265	0	87922	sRNARFTarget
mcas	yjcf	0.41265	0	87923	sRNARFTarget
chix	yffo	0.41264	0	87924	sRNARFTarget
arcz	yohp	0.41262	0	87925	sRNARFTarget
rpra	glcc	0.41262	0	87926	sRNARFTarget
cyar	yjgr	0.41261	0	87927	sRNARFTarget
istr	yeby	0.41261	0	87928	sRNARFTarget
cyar	srld	0.4126	0	87929	sRNARFTarget
gcvb	ymfr	0.4126	0	87930	sRNARFTarget
micc	kdgk	0.4126	0	87931	sRNARFTarget
rpra	taua	0.4126	0	87932	sRNARFTarget
arcz	ybef	0.41257	0	87933	sRNARFTarget
micf	ycie	0.41257	0	87934	sRNARFTarget
cyar	rlua	0.41255	0	87935	sRNARFTarget
sgrs	ylcj	0.41255	0	87936	sRNARFTarget
micc	sufc	0.41253	0	87937	sRNARFTarget
arcz	dsbg	0.41252	0	87938	sRNARFTarget
mica	ytfr	0.41251	0	87939	sRNARFTarget
mcas	gnsa	0.41249	0	87940	sRNARFTarget
oxys	ampe	0.41249	0	87941	sRNARFTarget
rsex	ybdz	0.41249	0	87942	sRNARFTarget
istr	idnk	0.41248	0	87943	sRNARFTarget
micf	ymgc	0.41248	0	87944	sRNARFTarget
gcvb	ymfi	0.41247	0	87945	sRNARFTarget
micc	ybhg	0.41247	0	87946	sRNARFTarget
micf	yail	0.41247	0	87947	sRNARFTarget
cyar	ubij	0.41246	0	87948	sRNARFTarget
micc	yacl	0.41246	0	87949	sRNARFTarget
rpra	yjim	0.41245	0	87950	sRNARFTarget
rsex	racc	0.41244	0	87951	sRNARFTarget
sgrs	fepg	0.41244	0	87952	sRNARFTarget
glmz	yahl	0.41243	0	87953	sRNARFTarget
rpra	rplx	0.41243	0	87954	sRNARFTarget
mcas	yidl	0.41242	0	87955	sRNARFTarget
micf	acra	0.41242	0	87956	sRNARFTarget
cyar	lpxk	0.41241	0	87957	sRNARFTarget
cyar	ulab	0.41241	0	87958	sRNARFTarget
glmz	aqpz	0.4124	0	87959	sRNARFTarget
dsra	ykfh	0.41237	0	87960	sRNARFTarget
glmz	argf	0.41235	0	87961	sRNARFTarget
cyar	ybhj	0.41234	0	87962	sRNARFTarget
micc	yjbe	0.41234	0	87963	sRNARFTarget
cyar	glta	0.41233	0	87964	sRNARFTarget
istr	tar	0.41232	0	87965	sRNARFTarget
mica	argh	0.41232	0	87966	sRNARFTarget
micf	gadw	0.41231	0	87967	sRNARFTarget
istr	pdec	0.41229	0	87968	sRNARFTarget
rsex	ybfb	0.41228	0	87969	sRNARFTarget
arcz	rayt	0.41226	0	87970	sRNARFTarget
glmz	ynep	0.41226	0	87971	sRNARFTarget
cyar	prea	0.41225	0	87972	sRNARFTarget
istr	yihr	0.41225	0	87973	sRNARFTarget
omra	grca	0.41223	0	87974	sRNARFTarget
cyar	mrp	0.41222	0	87975	sRNARFTarget
cyar	yjis	0.41222	0	87976	sRNARFTarget
mcas	ydae	0.41221	0	87977	sRNARFTarget
rpra	ybdr	0.41221	0	87978	sRNARFTarget
arcz	prlf	0.41218	0	87979	sRNARFTarget
chix	cyay	0.41215	0	87980	sRNARFTarget
gcvb	prlf	0.41215	0	87981	sRNARFTarget
rpra	ybhb	0.41215	0	87982	sRNARFTarget
mcas	yjgn	0.41214	0	87983	sRNARFTarget
micf	tcyj	0.41212	0	87984	sRNARFTarget
rpra	fabh	0.41212	0	87985	sRNARFTarget
glmz	ycju	0.41211	0	87986	sRNARFTarget
istr	ycif	0.41209	0	87987	sRNARFTarget
glmz	yqcg	0.41207	0	87988	sRNARFTarget
rybb	ytft	0.41207	0	87989	sRNARFTarget
dsra	mak	0.41205	0	87990	sRNARFTarget
micf	zapb	0.41204	0	87991	sRNARFTarget
arcz	yqid	0.41203	0	87992	sRNARFTarget
arcz	idnd	0.41201	0	87993	sRNARFTarget
micf	sgrt	0.41201	0	87994	sRNARFTarget
ryhb	yihn	0.41201	0	87995	sRNARFTarget
glmz	yiba	0.412	0	87996	sRNARFTarget
micf	ybhg	0.412	0	87997	sRNARFTarget
sgrs	yfdh	0.412	0	87998	sRNARFTarget
mcas	mazf	0.41198	0	87999	sRNARFTarget
ryhb	csgb	0.41197	0	88000	sRNARFTarget
dsra	amtb	0.41195	0	88001	sRNARFTarget
istr	essq	0.41195	0	88002	sRNARFTarget
micf	folk	0.41194	0	88003	sRNARFTarget
cyar	feob	0.41193	0	88004	sRNARFTarget
cyar	ygfz	0.41193	0	88005	sRNARFTarget
cyar	rpsf	0.41192	0	88006	sRNARFTarget
cyar	mpl	0.41191	0	88007	sRNARFTarget
mcas	yhhh	0.41191	0	88008	sRNARFTarget
micf	gntk	0.41191	0	88009	sRNARFTarget
micf	ybeu	0.41191	0	88010	sRNARFTarget
mcas	ralr	0.4119	0	88011	sRNARFTarget
rydc	phng	0.4119	0	88012	sRNARFTarget
cyar	nlpe	0.41189	0	88013	sRNARFTarget
rpra	glrr	0.41189	0	88014	sRNARFTarget
sgrs	nuol	0.41189	0	88015	sRNARFTarget
gcvb	racc	0.41188	0	88016	sRNARFTarget
mcas	ydfo	0.41188	0	88017	sRNARFTarget
cyar	yibi	0.41186	0	88018	sRNARFTarget
rsex	wbbh	0.41186	0	88019	sRNARFTarget
micf	tate	0.41185	0	88020	sRNARFTarget
cyar	frmr	0.41184	0	88021	sRNARFTarget
sgrs	emre	0.41182	0	88022	sRNARFTarget
mica	rplx	0.41181	0	88023	sRNARFTarget
cyar	mfd	0.41179	0	88024	sRNARFTarget
cyar	oppf	0.41179	0	88025	sRNARFTarget
omrb	ypjb	0.41179	0	88026	sRNARFTarget
gcvb	phem	0.41178	0	88027	sRNARFTarget
rydc	asta	0.41178	0	88028	sRNARFTarget
sgrs	rhsd	0.41178	0	88029	sRNARFTarget
mcas	lsrg	0.41176	0	88030	sRNARFTarget
istr	blr	0.41173	0	88031	sRNARFTarget
micc	ghxp	0.41172	0	88032	sRNARFTarget
fnrs	ynch	0.41171	0	88033	sRNARFTarget
istr	yaiy	0.41171	0	88034	sRNARFTarget
rydc	pure	0.41171	0	88035	sRNARFTarget
micc	glcg	0.41168	0	88036	sRNARFTarget
sgrs	flu	0.41168	0	88037	sRNARFTarget
dsra	yahc	0.41167	0	88038	sRNARFTarget
mcas	yfdm	0.41167	0	88039	sRNARFTarget
cyar	dcm	0.41162	0	88040	sRNARFTarget
micf	rbsk	0.41159	0	88041	sRNARFTarget
micc	ydis	0.41157	0	88042	sRNARFTarget
micc	zrap	0.41156	0	88043	sRNARFTarget
ryhb	ybet	0.41156	0	88044	sRNARFTarget
cyar	ycjf	0.41155	0	88045	sRNARFTarget
micc	ruvc	0.41154	0	88046	sRNARFTarget
istr	chbb	0.41152	0	88047	sRNARFTarget
mcas	ymgc	0.41152	0	88048	sRNARFTarget
arcz	ypdj	0.41151	0	88049	sRNARFTarget
dsra	beee	0.41151	0	88050	sRNARFTarget
mcas	gcvh	0.41151	0	88051	sRNARFTarget
omra	ygei	0.41151	0	88052	sRNARFTarget
cyar	glns	0.4115	0	88053	sRNARFTarget
arcz	ybhd	0.41148	0	88054	sRNARFTarget
micf	bax	0.41148	0	88055	sRNARFTarget
micf	yran	0.41146	0	88056	sRNARFTarget
ryhb	ycie	0.41145	0	88057	sRNARFTarget
fnrs	yagm	0.41144	0	88058	sRNARFTarget
omra	yqeh	0.41144	0	88059	sRNARFTarget
rybb	rhsd	0.41142	0	88060	sRNARFTarget
arcz	bola	0.41139	0	88061	sRNARFTarget
rpra	nuok	0.41139	0	88062	sRNARFTarget
istr	yahn	0.41138	0	88063	sRNARFTarget
mica	glce	0.41138	0	88064	sRNARFTarget
mcas	gutq	0.41137	0	88065	sRNARFTarget
mica	mmup	0.41135	0	88066	sRNARFTarget
cyar	thik	0.41133	0	88067	sRNARFTarget
micf	yfgm	0.41133	0	88068	sRNARFTarget
rpra	flio	0.41132	0	88069	sRNARFTarget
cyar	lpd	0.41129	0	88070	sRNARFTarget
micc	tate	0.41129	0	88071	sRNARFTarget
micf	ydaw	0.41129	0	88072	sRNARFTarget
omrb	tdcr	0.41129	0	88073	sRNARFTarget
rpra	napb	0.41127	0	88074	sRNARFTarget
chix	phnf	0.41126	0	88075	sRNARFTarget
mcas	rpli	0.41126	0	88076	sRNARFTarget
rsex	flie	0.41125	0	88077	sRNARFTarget
sgrs	ibag	0.41125	0	88078	sRNARFTarget
mcas	flia	0.41124	0	88079	sRNARFTarget
ryhb	ycjm	0.41122	0	88080	sRNARFTarget
sgrs	leuc	0.4112	0	88081	sRNARFTarget
rpra	nadb	0.41119	0	88082	sRNARFTarget
istr	sfmc	0.41117	0	88083	sRNARFTarget
micc	bett	0.41117	0	88084	sRNARFTarget
istr	yhjv	0.41115	0	88085	sRNARFTarget
istr	ybhm	0.41114	0	88086	sRNARFTarget
ryhb	tdk	0.41114	0	88087	sRNARFTarget
cyar	tada	0.41113	0	88088	sRNARFTarget
gcvb	yahh	0.41113	0	88089	sRNARFTarget
istr	yggm	0.41113	0	88090	sRNARFTarget
micc	ahr	0.41113	0	88091	sRNARFTarget
micc	mali	0.41111	0	88092	sRNARFTarget
rpra	frld	0.41111	0	88093	sRNARFTarget
cyar	sspb	0.4111	0	88094	sRNARFTarget
chix	rhsc	0.41108	0	88095	sRNARFTarget
cyar	ygbl	0.41105	0	88096	sRNARFTarget
sgrs	elad	0.41103	0	88097	sRNARFTarget
glmz	ycgx	0.41102	0	88098	sRNARFTarget
rpra	rraa	0.41096	0	88099	sRNARFTarget
rpra	yfca	0.41096	0	88100	sRNARFTarget
omra	intd	0.41095	0	88101	sRNARFTarget
micf	yfbk	0.41094	0	88102	sRNARFTarget
ryhb	racr	0.41094	0	88103	sRNARFTarget
cyar	nirb	0.41093	0	88104	sRNARFTarget
mica	yqej	0.41092	0	88105	sRNARFTarget
cyar	ybap	0.41091	0	88106	sRNARFTarget
istr	rpmj	0.4109	0	88107	sRNARFTarget
ryhb	yfbp	0.4109	0	88108	sRNARFTarget
rpra	yacl	0.41088	0	88109	sRNARFTarget
istr	yffp	0.41087	0	88110	sRNARFTarget
cyar	yiid	0.41084	0	88111	sRNARFTarget
omra	yage	0.41084	0	88112	sRNARFTarget
rpra	cusr	0.41084	0	88113	sRNARFTarget
fnrs	ygiz	0.41083	0	88114	sRNARFTarget
cyar	fabg	0.41081	0	88115	sRNARFTarget
cyar	fixx	0.41079	0	88116	sRNARFTarget
micc	thrb	0.41079	0	88117	sRNARFTarget
micf	thpr	0.41079	0	88118	sRNARFTarget
rpra	hcat	0.41077	0	88119	sRNARFTarget
micf	yafo	0.41076	0	88120	sRNARFTarget
mcas	qseb	0.41074	0	88121	sRNARFTarget
istr	yfjm	0.41073	0	88122	sRNARFTarget
mica	wbbi	0.41072	0	88123	sRNARFTarget
chix	yfdi	0.41071	0	88124	sRNARFTarget
mica	acef	0.41071	0	88125	sRNARFTarget
rpra	envc	0.41067	0	88126	sRNARFTarget
arcz	yfbn	0.41066	0	88127	sRNARFTarget
micf	cmom	0.41064	0	88128	sRNARFTarget
mcas	ybfb	0.41062	0	88129	sRNARFTarget
sgrs	ybck	0.41062	0	88130	sRNARFTarget
micc	ybcf	0.41061	0	88131	sRNARFTarget
omrb	yjcf	0.41061	0	88132	sRNARFTarget
cyar	hypc	0.4106	0	88133	sRNARFTarget
mcas	lamb	0.4106	0	88134	sRNARFTarget
mica	yjjx	0.4106	0	88135	sRNARFTarget
arcz	bsss	0.41058	0	88136	sRNARFTarget
rsex	cas2	0.41058	0	88137	sRNARFTarget
mcas	hcr	0.41056	0	88138	sRNARFTarget
micf	fucr	0.41056	0	88139	sRNARFTarget
rpra	roxa	0.41056	0	88140	sRNARFTarget
cyar	lldd	0.41055	0	88141	sRNARFTarget
micf	rpld	0.41055	0	88142	sRNARFTarget
istr	hns	0.41054	0	88143	sRNARFTarget
mica	yibt	0.41054	0	88144	sRNARFTarget
cyar	alkb	0.41052	0	88145	sRNARFTarget
rpra	yeja	0.4105	0	88146	sRNARFTarget
mica	glnl	0.41049	0	88147	sRNARFTarget
micf	hdea	0.41049	0	88148	sRNARFTarget
rpra	sapc	0.41049	0	88149	sRNARFTarget
istr	mqsr	0.41048	0	88150	sRNARFTarget
micc	lhr	0.41047	0	88151	sRNARFTarget
rsex	npr	0.41047	0	88152	sRNARFTarget
cyar	rnk	0.41046	0	88153	sRNARFTarget
cyar	yghd	0.41046	0	88154	sRNARFTarget
glmz	waay	0.41045	0	88155	sRNARFTarget
sgrs	ypdk	0.41044	0	88156	sRNARFTarget
sgrs	syme	0.41043	0	88157	sRNARFTarget
cyar	tufb	0.41042	0	88158	sRNARFTarget
mcas	zrar	0.41041	0	88159	sRNARFTarget
micf	yiaa	0.41041	0	88160	sRNARFTarget
rpra	mali	0.41041	0	88161	sRNARFTarget
mica	acs	0.4104	0	88162	sRNARFTarget
omra	yhfy	0.4104	0	88163	sRNARFTarget
rpra	uhpb	0.41039	0	88164	sRNARFTarget
mcas	ybak	0.41038	0	88165	sRNARFTarget
mcas	yjga	0.41037	0	88166	sRNARFTarget
rpra	wcai	0.41037	0	88167	sRNARFTarget
cyar	insh5	0.41034	0	88168	sRNARFTarget
cyar	rffc	0.41034	0	88169	sRNARFTarget
arcz	hha	0.41033	0	88170	sRNARFTarget
arcz	ybfd	0.41031	0	88171	sRNARFTarget
rpra	lpte	0.41031	0	88172	sRNARFTarget
rpra	yecm	0.41029	0	88173	sRNARFTarget
rpra	yehy	0.41029	0	88174	sRNARFTarget
mcas	thid	0.41028	0	88175	sRNARFTarget
mcas	trkg	0.41028	0	88176	sRNARFTarget
ryhb	hprs	0.41027	0	88177	sRNARFTarget
mcas	yfdg	0.41025	0	88178	sRNARFTarget
omra	tfap	0.41025	0	88179	sRNARFTarget
omra	rbsd	0.41024	0	88180	sRNARFTarget
rpra	pstc	0.41023	0	88181	sRNARFTarget
micc	ypdf	0.41022	0	88182	sRNARFTarget
rpra	yhet	0.41022	0	88183	sRNARFTarget
fnrs	yddk	0.41019	0	88184	sRNARFTarget
gcvb	yhdu	0.41019	0	88185	sRNARFTarget
glmz	ldrb	0.41016	0	88186	sRNARFTarget
arcz	hyfa	0.41014	0	88187	sRNARFTarget
rpra	rcsf	0.41012	0	88188	sRNARFTarget
istr	xise	0.41011	0	88189	sRNARFTarget
mcas	waal	0.4101	0	88190	sRNARFTarget
micf	ymfe	0.41009	0	88191	sRNARFTarget
rpra	gark	0.41008	0	88192	sRNARFTarget
cyar	hrpa	0.41007	0	88193	sRNARFTarget
sgrs	paoc	0.41007	0	88194	sRNARFTarget
micf	csra	0.41006	0	88195	sRNARFTarget
micc	lpca	0.41004	0	88196	sRNARFTarget
cyar	glgc	0.41002	0	88197	sRNARFTarget
micf	chab	0.41	0	88198	sRNARFTarget
ryhb	yffl	0.41	0	88199	sRNARFTarget
cyar	yaiw	0.40999	0	88200	sRNARFTarget
istr	elfa	0.40999	0	88201	sRNARFTarget
micc	trua	0.40998	0	88202	sRNARFTarget
omrb	yahg	0.40998	0	88203	sRNARFTarget
rsex	yeee	0.40996	0	88204	sRNARFTarget
fnrs	yodb	0.40995	0	88205	sRNARFTarget
spf	mgtl	0.40995	0	88206	sRNARFTarget
dsra	beta	0.40993	0	88207	sRNARFTarget
rpra	argd	0.40993	0	88208	sRNARFTarget
cyar	yijf	0.40992	0	88209	sRNARFTarget
mica	yjcf	0.40991	0	88210	sRNARFTarget
micc	rlmb	0.40991	0	88211	sRNARFTarget
cyar	pare	0.4099	0	88212	sRNARFTarget
cyar	nadb	0.40989	0	88213	sRNARFTarget
dsra	slyd	0.40989	0	88214	sRNARFTarget
micf	yjeo	0.40989	0	88215	sRNARFTarget
sgrs	ynch	0.40989	0	88216	sRNARFTarget
cyar	ymje	0.40988	0	88217	sRNARFTarget
chix	pine	0.40987	0	88218	sRNARFTarget
omra	ymgi	0.40986	0	88219	sRNARFTarget
rydc	ylbe	0.40986	0	88220	sRNARFTarget
arcz	yaji	0.40983	0	88221	sRNARFTarget
gcvb	rpst	0.40983	0	88222	sRNARFTarget
mica	yfex	0.40983	0	88223	sRNARFTarget
micf	yqcg	0.40983	0	88224	sRNARFTarget
mcas	yedx	0.40982	0	88225	sRNARFTarget
micc	nudg	0.40982	0	88226	sRNARFTarget
sgrs	ykfg	0.40982	0	88227	sRNARFTarget
cyar	pxpc	0.40979	0	88228	sRNARFTarget
mica	dgor	0.40978	0	88229	sRNARFTarget
istr	gspg	0.40977	0	88230	sRNARFTarget
micc	ubif	0.40977	0	88231	sRNARFTarget
cyar	exox	0.40975	0	88232	sRNARFTarget
micf	frwb	0.40974	0	88233	sRNARFTarget
micf	yjbj	0.40973	0	88234	sRNARFTarget
istr	inte	0.4097	0	88235	sRNARFTarget
omra	sdhe	0.4097	0	88236	sRNARFTarget
cyar	lon	0.40969	0	88237	sRNARFTarget
rpra	tsr	0.40969	0	88238	sRNARFTarget
ryhb	rfba	0.40968	0	88239	sRNARFTarget
sgrs	hokd	0.40968	0	88240	sRNARFTarget
mcas	arnf	0.40967	0	88241	sRNARFTarget
micf	dnaj	0.40965	0	88242	sRNARFTarget
ryhb	yqfg	0.40965	0	88243	sRNARFTarget
micc	nikd	0.40964	0	88244	sRNARFTarget
cyar	ylbf	0.40962	0	88245	sRNARFTarget
arcz	leuo	0.40961	0	88246	sRNARFTarget
sgrs	arfa	0.40961	0	88247	sRNARFTarget
cyar	modc	0.4096	0	88248	sRNARFTarget
omrb	msra	0.4096	0	88249	sRNARFTarget
rpra	yran	0.40959	0	88250	sRNARFTarget
rpra	tktb	0.40958	0	88251	sRNARFTarget
rydc	ydgu	0.40958	0	88252	sRNARFTarget
micf	riba	0.40957	0	88253	sRNARFTarget
cyar	fadr	0.40956	0	88254	sRNARFTarget
