sRNA	mRNA	Score	Class	OrdinalRank	Program
gcvb	quef	0	0	1479	CopraRNA
gcvb	pm_rs09485	0	0	1480	CopraRNA
gcvb	pm_rs07365	0	0	1481	CopraRNA
gcvb	secy	0	0	1482	CopraRNA
gcvb	pm_rs07585	0	0	1483	CopraRNA
gcvb	pm_rs00800	0	0	1484	CopraRNA
gcvb	pm_rs04385	0	0	1485	CopraRNA
gcvb	pm_rs05440	0	0	1486	CopraRNA
gcvb	pm_rs02640	0	0	1487	CopraRNA
gcvb	pm_rs03965	0	0	1488	CopraRNA
gcvb	ychf	0	0	1489	CopraRNA
gcvb	ruvb	0	0	1490	CopraRNA
gcvb	nagb	0	0	1491	CopraRNA
gcvb	pm_rs01710	0	0	1492	CopraRNA
gcvb	thrs	0	0	1493	CopraRNA
gcvb	pm_rs05640	0	0	1494	CopraRNA
gcvb	pm_rs05975	0	0	1495	CopraRNA
gcvb	heme	0	0	1496	CopraRNA
gcvb	pm_rs01200	0	0	1497	CopraRNA
gcvb	pm_rs02085	0	0	1498	CopraRNA
gcvb	pm_rs00485	0	0	1499	CopraRNA
gcvb	pm_rs07370	0	0	1500	CopraRNA
gcvb	pm_rs02645	0	0	1501	CopraRNA
gcvb	rpsr	0	0	1502	CopraRNA
gcvb	pm_rs06915	0	0	1503	CopraRNA
gcvb	pm_rs01920	0	0	1504	CopraRNA
gcvb	prma	0	0	1505	CopraRNA
gcvb	pm_rs03075	0	0	1506	CopraRNA
gcvb	pm_rs05465	0	0	1507	CopraRNA
gcvb	pm_rs09510	0	0	1508	CopraRNA
gcvb	pm_rs03735	0	0	1509	CopraRNA
gcvb	pm_rs03015	0	0	1510	CopraRNA
gcvb	naga	0	0	1511	CopraRNA
gcvb	pm_rs00325	0	0	1512	CopraRNA
gcvb	pm_rs06565	0	0	1513	CopraRNA
gcvb	pm_rs02605	0	0	1514	CopraRNA
gcvb	pm_rs00505	0	0	1515	CopraRNA
gcvb	clpx	0	0	1516	CopraRNA
gcvb	pm_rs05125	0	0	1517	CopraRNA
gcvb	succ	0	0	1518	CopraRNA
gcvb	pm_rs05600	0	0	1519	CopraRNA
gcvb	eno	0	0	1520	CopraRNA
gcvb	pm_rs08505	0	0	1521	CopraRNA
gcvb	pm_rs10420	0	0	1522	CopraRNA
gcvb	pm_rs08840	0	0	1523	CopraRNA
gcvb	rho	0	0	1524	CopraRNA
gcvb	pm_rs06485	0	0	1525	CopraRNA
gcvb	pm0415	0	0	1526	CopraRNA
gcvb	pm_rs03475	0	0	1527	CopraRNA
gcvb	pm_rs02545	0	0	1528	CopraRNA
gcvb	pm_rs05250	0	0	1529	CopraRNA
gcvb	pm_rs05105	0	0	1530	CopraRNA
gcvb	pm_rs03275	0	0	1531	CopraRNA
gcvb	iles	0	0	1532	CopraRNA
gcvb	pm_rs04345	0	0	1533	CopraRNA
gcvb	pm_rs03730	0	0	1534	CopraRNA
gcvb	pm_rs08250	0	0	1535	CopraRNA
gcvb	rpmf	0	0	1536	CopraRNA
gcvb	pm_rs07850	0	0	1537	CopraRNA
gcvb	glpc	0	0	1538	CopraRNA
gcvb	pm_rs03685	0	0	1539	CopraRNA
gcvb	ftsa	0	0	1540	CopraRNA
gcvb	cyss	0	0	1541	CopraRNA
gcvb	hscb	0	0	1542	CopraRNA
gcvb	pm_rs00075	0	0	1543	CopraRNA
gcvb	pm1323	0	0	1544	CopraRNA
gcvb	pm_rs03570	0	0	1545	CopraRNA
gcvb	pm_rs01595	0	0	1546	CopraRNA
gcvb	pm_rs01620	0	0	1547	CopraRNA
gcvb	hpac	0	0	1548	CopraRNA
gcvb	pm_rs04010	0	0	1549	CopraRNA
gcvb	pm_rs06115	0	0	1550	CopraRNA
gcvb	pm_rs09480	0	0	1551	CopraRNA
gcvb	pm1076	0	0	1552	CopraRNA
gcvb	pm_rs01605	0	0	1553	CopraRNA
gcvb	isca	0	0	1554	CopraRNA
gcvb	mrcb	0	0	1555	CopraRNA
gcvb	dppd	0	0	1556	CopraRNA
gcvb	pm_rs09880	0	0	1557	CopraRNA
gcvb	hslo	0	0	1558	CopraRNA
gcvb	pm_rs05880	0	0	1559	CopraRNA
gcvb	pm_rs05005	0	0	1560	CopraRNA
gcvb	pm_rs04370	0	0	1561	CopraRNA
gcvb	pm_rs07835	0	0	1562	CopraRNA
gcvb	pm_rs01145	0	0	1563	CopraRNA
gcvb	pm_rs02665	0	0	1564	CopraRNA
gcvb	thiq	0	0	1565	CopraRNA
gcvb	pm_rs04895	0	0	1566	CopraRNA
gcvb	pm0720	0	0	1567	CopraRNA
gcvb	rpsn	0	0	1568	CopraRNA
gcvb	pm_rs08545	0	0	1569	CopraRNA
gcvb	pm_rs08525	0	0	1570	CopraRNA
gcvb	pm_rs06035	0	0	1571	CopraRNA
gcvb	pm_rs07605	0	0	1572	CopraRNA
gcvb	pm_rs06910	0	0	1573	CopraRNA
gcvb	coad	0	0	1574	CopraRNA
gcvb	pm_rs00250	0	0	1575	CopraRNA
gcvb	ribb	0	0	1576	CopraRNA
gcvb	pm_rs03740	0	0	1577	CopraRNA
gcvb	pm_rs08420	0	0	1578	CopraRNA
gcvb	pm_rs06390	0	0	1579	CopraRNA
gcvb	pm_rs03500	0	0	1580	CopraRNA
gcvb	pm_rs04955	0	0	1581	CopraRNA
gcvb	codb	0	0	1582	CopraRNA
gcvb	pm_rs05210	0	0	1583	CopraRNA
gcvb	pm_rs01065	0	0	1584	CopraRNA
gcvb	metn	0	0	1585	CopraRNA
gcvb	moac	0	0	1586	CopraRNA
gcvb	pm_rs01485	0	0	1587	CopraRNA
gcvb	pm_rs07650	0	0	1588	CopraRNA
gcvb	pm1386	0	0	1589	CopraRNA
gcvb	tnaa	0	0	1590	CopraRNA
gcvb	pm_rs06805	0	0	1591	CopraRNA
gcvb	pm_rs07625	0	0	1592	CopraRNA
gcvb	pm_rs02195	0	0	1593	CopraRNA
gcvb	hisd	0	0	1594	CopraRNA
gcvb	pm_rs04905	0	0	1595	CopraRNA
gcvb	pm1655	0	0	1596	CopraRNA
gcvb	pm0901	0	0	1597	CopraRNA
gcvb	fbpc	0	0	1598	CopraRNA
gcvb	pm_rs02320	0	0	1599	CopraRNA
gcvb	pm_rs01565	0	0	1600	CopraRNA
gcvb	pm_rs06405	0	0	1601	CopraRNA
gcvb	pm_rs00245	0	0	1602	CopraRNA
gcvb	hema	0	0	1603	CopraRNA
gcvb	pm_rs09405	0	0	1604	CopraRNA
gcvb	mglc	0	0	1605	CopraRNA
gcvb	pm_rs04045	0	0	1606	CopraRNA
gcvb	pm_rs08215	0	0	1607	CopraRNA
gcvb	naph	0	0	1608	CopraRNA
gcvb	pm_rs07050	0	0	1609	CopraRNA
gcvb	rpob	0	0	1610	CopraRNA
gcvb	fole	0	0	1611	CopraRNA
gcvb	pm_rs04340	0	0	1612	CopraRNA
gcvb	phet	0	0	1613	CopraRNA
gcvb	pm_rs07580	0	0	1614	CopraRNA
gcvb	rpll	0	0	1615	CopraRNA
gcvb	pm_rs06790	0	0	1616	CopraRNA
gcvb	pm_rs02950	0	0	1617	CopraRNA
gcvb	pm_rs03850	0	0	1618	CopraRNA
gcvb	pm_rs02325	0	0	1619	CopraRNA
gcvb	pyre	0	0	1620	CopraRNA
gcvb	pm_rs01280	0	0	1621	CopraRNA
gcvb	pm_rs05115	0	0	1622	CopraRNA
gcvb	pm_rs05320	0	0	1623	CopraRNA
gcvb	pm_rs06500	0	0	1624	CopraRNA
gcvb	rnfd	0	0	1625	CopraRNA
gcvb	nhab	0	0	1626	CopraRNA
gcvb	pm_rs01075	0	0	1627	CopraRNA
gcvb	pm_rs02480	0	0	1628	CopraRNA
gcvb	pm_rs01400	0	0	1629	CopraRNA
gcvb	murp	0	0	1630	CopraRNA
gcvb	pm_rs10050	0	0	1631	CopraRNA
gcvb	pm_rs00955	0	0	1632	CopraRNA
gcvb	pm_rs03810	0	0	1633	CopraRNA
gcvb	pm_rs03110	0	0	1634	CopraRNA
gcvb	pm_rs06775	0	0	1635	CopraRNA
gcvb	pm_rs04035	0	0	1636	CopraRNA
gcvb	pm_rs07055	0	0	1637	CopraRNA
gcvb	pm_rs08650	0	0	1638	CopraRNA
gcvb	pm_rs08535	0	0	1639	CopraRNA
gcvb	pm_rs08695	0	0	1640	CopraRNA
gcvb	pm_rs04395	0	0	1641	CopraRNA
gcvb	pm_rs03715	0	0	1642	CopraRNA
gcvb	pm_rs02300	0	0	1643	CopraRNA
gcvb	pm_rs08260	0	0	1644	CopraRNA
gcvb	pm_rs01570	0	0	1645	CopraRNA
gcvb	lpxc	0	0	1646	CopraRNA
gcvb	pm_rs04030	0	0	1647	CopraRNA
gcvb	deod	0	0	1648	CopraRNA
gcvb	pm_rs05215	0	0	1649	CopraRNA
gcvb	pepn	0	0	1650	CopraRNA
gcvb	pm_rs05240	0	0	1651	CopraRNA
gcvb	pm_rs09495	0	0	1652	CopraRNA
gcvb	pm_rs05965	0	0	1653	CopraRNA
gcvb	pm_rs04380	0	0	1654	CopraRNA
gcvb	pnta	0	0	1655	CopraRNA
gcvb	sbcb	0	0	1656	CopraRNA
gcvb	dnae	0	0	1657	CopraRNA
gcvb	srla	0	0	1658	CopraRNA
gcvb	pm_rs04225	0	0	1659	CopraRNA
gcvb	apah	0	0	1660	CopraRNA
gcvb	cysb	0	0	1661	CopraRNA
gcvb	pm_rs08520	0	0	1662	CopraRNA
gcvb	pm_rs01630	0	0	1663	CopraRNA
gcvb	pm_rs01610	0	0	1664	CopraRNA
gcvb	tpx	0	0	1665	CopraRNA
gcvb	pm_rs05645	0	0	1666	CopraRNA
gcvb	pm_rs01930	0	0	1667	CopraRNA
gcvb	uhpt	0	0	1668	CopraRNA
gcvb	ribh	0	0	1669	CopraRNA
gcvb	pm_rs08720	0	0	1670	CopraRNA
gcvb	pm_rs02565	0	0	1671	CopraRNA
gcvb	pm_rs07350	0	0	1672	CopraRNA
gcvb	trua	0	0	1673	CopraRNA
gcvb	guaa	0	0	1674	CopraRNA
gcvb	pm_rs01185	0	0	1675	CopraRNA
gcvb	moga	0	0	1676	CopraRNA
gcvb	pm_rs06310	0	0	1677	CopraRNA
gcvb	pm_rs10095	0	0	1678	CopraRNA
gcvb	pm_rs07145	0	0	1679	CopraRNA
gcvb	secd	0	0	1680	CopraRNA
gcvb	slma	0	0	1681	CopraRNA
gcvb	pm_rs04960	0	0	1682	CopraRNA
gcvb	pm_rs08865	0	0	1683	CopraRNA
gcvb	znub	0	0	1684	CopraRNA
gcvb	pm_rs00210	0	0	1685	CopraRNA
gcvb	pm_rs06410	0	0	1686	CopraRNA
gcvb	rpli	0	0	1687	CopraRNA
gcvb	pm_rs07425	0	0	1688	CopraRNA
gcvb	pm_rs03605	0	0	1689	CopraRNA
gcvb	pm_rs03790	0	0	1690	CopraRNA
gcvb	pm_rs06190	0	0	1691	CopraRNA
gcvb	purt	0	0	1692	CopraRNA
gcvb	folp	0	0	1693	CopraRNA
gcvb	pm_rs06715	0	0	1694	CopraRNA
gcvb	pm_rs02630	0	0	1695	CopraRNA
gcvb	mnma	0	0	1696	CopraRNA
gcvb	pm_rs02615	0	0	1697	CopraRNA
gcvb	pm_rs05830	0	0	1698	CopraRNA
gcvb	pm_rs03175	0	0	1699	CopraRNA
gcvb	rpma	0	0	1700	CopraRNA
gcvb	pm_rs07125	0	0	1701	CopraRNA
gcvb	pm_rs09680	0	0	1702	CopraRNA
gcvb	pm_rs07920	0	0	1703	CopraRNA
gcvb	pm_rs01960	0	0	1704	CopraRNA
gcvb	pm_rs07905	0	0	1705	CopraRNA
gcvb	pm_rs06900	0	0	1706	CopraRNA
gcvb	recr	0	0	1707	CopraRNA
gcvb	pm_rs00110	0	0	1708	CopraRNA
gcvb	pm_rs00455	0	0	1709	CopraRNA
gcvb	pm_rs05695	0	0	1710	CopraRNA
gcvb	pm_rs06710	0	0	1711	CopraRNA
gcvb	murc	0	0	1712	CopraRNA
gcvb	gmha	0	0	1713	CopraRNA
gcvb	uvrd	0	0	1714	CopraRNA
gcvb	pm_rs02760	0	0	1715	CopraRNA
gcvb	rplj	0	0	1716	CopraRNA
gcvb	pm_rs03180	0	0	1717	CopraRNA
gcvb	pm_rs03830	0	0	1718	CopraRNA
gcvb	rlml	0	0	1719	CopraRNA
gcvb	pm_rs07195	0	0	1720	CopraRNA
gcvb	purn	0	0	1721	CopraRNA
gcvb	pm_rs03320	0	0	1722	CopraRNA
gcvb	rbfa	0	0	1723	CopraRNA
gcvb	nudb	0	0	1724	CopraRNA
gcvb	pm_rs06895	0	0	1725	CopraRNA
gcvb	dapd	0	0	1726	CopraRNA
gcvb	hemh	0	0	1727	CopraRNA
gcvb	pm_rs04830	0	0	1728	CopraRNA
gcvb	pm_rs09055	0	0	1729	CopraRNA
gcvb	pm_rs07360	0	0	1730	CopraRNA
gcvb	trka	0	0	1731	CopraRNA
gcvb	murf	0	0	1732	CopraRNA
gcvb	leud	0	0	1733	CopraRNA
gcvb	pm_rs05980	0	0	1734	CopraRNA
gcvb	pm1932	0	0	1735	CopraRNA
gcvb	glnd	0	0	1736	CopraRNA
gcvb	tgt	0	0	1737	CopraRNA
gcvb	pm_rs02635	0	0	1738	CopraRNA
gcvb	pm_rs07535	0	0	1739	CopraRNA
gcvb	pm_rs06185	0	0	1740	CopraRNA
gcvb	pm1654	0	0	1741	CopraRNA
gcvb	pm_rs00950	0	0	1742	CopraRNA
gcvb	ihfb	0	0	1743	CopraRNA
gcvb	pm1295	0	0	1744	CopraRNA
gcvb	pm_rs08205	0	0	1745	CopraRNA
gcvb	pm_rs02000	0	0	1746	CopraRNA
gcvb	pm_rs04240	0	0	1747	CopraRNA
gcvb	gida	0	0	1748	CopraRNA
gcvb	pm_rs07545	0	0	1749	CopraRNA
gcvb	pm_rs03620	0	0	1750	CopraRNA
gcvb	pm_rs04025	0	0	1751	CopraRNA
gcvb	pm_rs09225	0	0	1752	CopraRNA
gcvb	potc	0	0	1753	CopraRNA
gcvb	lpxb	0	0	1754	CopraRNA
gcvb	lyss	0	0	1755	CopraRNA
gcvb	dnag	0	0	1756	CopraRNA
gcvb	fecc	0	0	1757	CopraRNA
gcvb	rfad	0	0	1758	CopraRNA
gcvb	pm_rs10385	0	0	1759	CopraRNA
gcvb	pm_rs09475	0	0	1760	CopraRNA
gcvb	nhaa	0	0	1761	CopraRNA
gcvb	xerc	0	0	1762	CopraRNA
gcvb	pm_rs03750	0	0	1763	CopraRNA
gcvb	pm_rs00135	0	0	1764	CopraRNA
gcvb	pm1842	0	0	1765	CopraRNA
gcvb	pm_rs05140	0	0	1766	CopraRNA
gcvb	pm_rs01765	0	0	1767	CopraRNA
gcvb	pm_rs06495	0	0	1768	CopraRNA
gcvb	pm_rs08065	0	0	1769	CopraRNA
gcvb	pntb	0	0	1770	CopraRNA
gcvb	pm_rs01425	0	0	1771	CopraRNA
gcvb	pm_rs06760	0	0	1772	CopraRNA
gcvb	pm_rs06865	0	0	1773	CopraRNA
gcvb	pm_rs04050	0	0	1774	CopraRNA
gcvb	pm_rs06750	0	0	1775	CopraRNA
gcvb	metf	0	0	1776	CopraRNA
gcvb	pm1095	0	0	1777	CopraRNA
gcvb	pm_rs02650	0	0	1778	CopraRNA
gcvb	ubia	0	0	1779	CopraRNA
gcvb	pm_rs07395	0	0	1780	CopraRNA
gcvb	argd	0	0	1781	CopraRNA
gcvb	rpmb	0	0	1782	CopraRNA
gcvb	pm_rs00140	0	0	1783	CopraRNA
gcvb	pm_rs09265	0	0	1784	CopraRNA
gcvb	pm_rs08375	0	0	1785	CopraRNA
gcvb	tsf	0	0	1786	CopraRNA
gcvb	pm_rs08155	0	0	1787	CopraRNA
gcvb	pm_rs07525	0	0	1788	CopraRNA
gcvb	dapf	0	0	1789	CopraRNA
gcvb	rnhb	0	0	1790	CopraRNA
gcvb	ruvc	0	0	1791	CopraRNA
gcvb	glpt	0	0	1792	CopraRNA
gcvb	rbsc	0	0	1793	CopraRNA
gcvb	pm_rs00175	0	0	1794	CopraRNA
gcvb	pm1141	0	0	1795	CopraRNA
gcvb	pm_rs06280	0	0	1796	CopraRNA
gcvb	pm_rs06225	0	0	1797	CopraRNA
gcvb	pm_rs06655	0	0	1798	CopraRNA
gcvb	pm_rs06475	0	0	1799	CopraRNA
gcvb	pm_rs06930	0	0	1800	CopraRNA
gcvb	pm_rs05720	0	0	1801	CopraRNA
gcvb	pm_rs02220	0	0	1802	CopraRNA
gcvb	rrmj	0	0	1803	CopraRNA
