sRNA	mRNA	Score	Class	OrdinalRank	Program
gcvb	pm_rs08455	0.45796	0	1363	sRNARFTarget
gcvb	pm_rs07250	0.45794	0	1364	sRNARFTarget
gcvb	pm_rs02835	0.45793	0	1365	sRNARFTarget
gcvb	trua	0.45793	0	1366	sRNARFTarget
gcvb	guaa	0.45789	0	1367	sRNARFTarget
gcvb	pm_rs05435	0.45782	0	1368	sRNARFTarget
gcvb	pm_rs09865	0.45782	0	1369	sRNARFTarget
gcvb	pm_rs01185	0.45774	0	1370	sRNARFTarget
gcvb	pm_rs04590	0.45773	0	1371	sRNARFTarget
gcvb	moga	0.4577	0	1372	sRNARFTarget
gcvb	pm_rs01840	0.45766	0	1373	sRNARFTarget
gcvb	pm_rs06310	0.45765	0	1374	sRNARFTarget
gcvb	pm_rs06980	0.45764	0	1375	sRNARFTarget
gcvb	pm_rs04245	0.45759	0	1376	sRNARFTarget
gcvb	pm_rs00040	0.45758	0	1377	sRNARFTarget
gcvb	pm_rs10095	0.45758	0	1378	sRNARFTarget
gcvb	pm_rs05160	0.45749	0	1379	sRNARFTarget
gcvb	pm_rs02160	0.45742	0	1380	sRNARFTarget
gcvb	pm_rs09325	0.4574	0	1381	sRNARFTarget
gcvb	pm_rs07145	0.45739	0	1382	sRNARFTarget
gcvb	secd	0.45731	0	1383	sRNARFTarget
gcvb	slma	0.4573	0	1384	sRNARFTarget
gcvb	pm_rs00975	0.45726	0	1385	sRNARFTarget
gcvb	pm_rs00315	0.4572	0	1386	sRNARFTarget
gcvb	pm_rs09205	0.45719	0	1387	sRNARFTarget
gcvb	pm_rs06660	0.45716	0	1388	sRNARFTarget
gcvb	pm_rs10170	0.45714	0	1389	sRNARFTarget
gcvb	pm_rs02145	0.45709	0	1390	sRNARFTarget
gcvb	pm_rs04960	0.45707	0	1391	sRNARFTarget
gcvb	pm_rs04310	0.45706	1	1392	sRNARFTarget
gcvb	pm_rs08865	0.45704	0	1393	sRNARFTarget
gcvb	pm_rs04100	0.45702	0	1394	sRNARFTarget
gcvb	znub	0.45698	0	1395	sRNARFTarget
gcvb	pm_rs09640	0.45696	0	1396	sRNARFTarget
gcvb	pm_rs01940	0.45685	0	1397	sRNARFTarget
gcvb	pm_rs05575	0.45683	0	1398	sRNARFTarget
gcvb	pm_rs05930	0.45673	0	1399	sRNARFTarget
gcvb	pm_rs06665	0.45673	0	1400	sRNARFTarget
gcvb	pm_rs02240	0.45666	0	1401	sRNARFTarget
gcvb	pm_rs00210	0.45665	0	1402	sRNARFTarget
gcvb	pm_rs01580	0.45664	0	1403	sRNARFTarget
gcvb	pm_rs06515	0.45659	0	1404	sRNARFTarget
gcvb	pm_rs03645	0.45653	0	1405	sRNARFTarget
gcvb	pm_rs06170	0.45653	0	1406	sRNARFTarget
gcvb	pm_rs10180	0.45646	0	1407	sRNARFTarget
gcvb	pm_rs04615	0.45643	0	1408	sRNARFTarget
gcvb	pm_rs07855	0.45643	0	1409	sRNARFTarget
gcvb	pm_rs03795	0.45641	0	1410	sRNARFTarget
gcvb	pm_rs02810	0.4564	0	1411	sRNARFTarget
gcvb	pm_rs09330	0.4564	0	1412	sRNARFTarget
gcvb	pm_rs06410	0.4563	0	1413	sRNARFTarget
gcvb	pm_rs09910	0.45625	0	1414	sRNARFTarget
gcvb	moae	0.45622	0	1415	sRNARFTarget
gcvb	pm_rs03920	0.4562	0	1416	sRNARFTarget
gcvb	pm_rs01885	0.45613	0	1417	sRNARFTarget
gcvb	pm_rs02525	0.4561	0	1418	sRNARFTarget
gcvb	pm_rs00895	0.45607	0	1419	sRNARFTarget
gcvb	pm_rs00060	0.45606	0	1420	sRNARFTarget
gcvb	rpli	0.45605	0	1421	sRNARFTarget
gcvb	pm_rs02805	0.45593	0	1422	sRNARFTarget
gcvb	pm_rs08045	0.45589	0	1423	sRNARFTarget
gcvb	pm_rs09960	0.45587	0	1424	sRNARFTarget
gcvb	pm_rs03705	0.45586	0	1425	sRNARFTarget
gcvb	pm_rs07425	0.45585	0	1426	sRNARFTarget
gcvb	pm_rs08150	0.45568	0	1427	sRNARFTarget
gcvb	pm_rs05120	0.45566	0	1428	sRNARFTarget
gcvb	pm_rs00725	0.45558	0	1429	sRNARFTarget
gcvb	pm_rs10285	0.45557	0	1430	sRNARFTarget
gcvb	pm_rs00085	0.45555	0	1431	sRNARFTarget
gcvb	pm_rs03605	0.45548	0	1432	sRNARFTarget
gcvb	pm_rs03790	0.45547	0	1433	sRNARFTarget
gcvb	pm_rs01365	0.45546	0	1434	sRNARFTarget
gcvb	pm_rs06190	0.45545	0	1435	sRNARFTarget
gcvb	purt	0.45539	0	1436	sRNARFTarget
gcvb	pm_rs02170	0.45537	0	1437	sRNARFTarget
gcvb	pm_rs06600	0.45532	0	1438	sRNARFTarget
gcvb	pm_rs04430	0.45519	0	1439	sRNARFTarget
gcvb	pm_rs02945	0.45516	0	1440	sRNARFTarget
gcvb	folp	0.45507	0	1441	sRNARFTarget
gcvb	pm_rs09295	0.45505	0	1442	sRNARFTarget
gcvb	pm_rs01760	0.45503	0	1443	sRNARFTarget
gcvb	pm_rs06715	0.45503	0	1444	sRNARFTarget
gcvb	pm_rs00495	0.455	0	1445	sRNARFTarget
gcvb	pm_rs00425	0.45489	0	1446	sRNARFTarget
gcvb	pm_rs03815	0.45488	1	1447	sRNARFTarget
gcvb	pm_rs03430	0.45484	0	1448	sRNARFTarget
gcvb	pm_rs09760	0.45484	0	1449	sRNARFTarget
gcvb	pm_rs00370	0.45482	0	1450	sRNARFTarget
gcvb	pm_rs05300	0.45482	0	1451	sRNARFTarget
gcvb	pm_rs02630	0.45475	0	1452	sRNARFTarget
gcvb	mnma	0.45473	0	1453	sRNARFTarget
gcvb	pm_rs08875	0.45471	0	1454	sRNARFTarget
gcvb	pm_rs06245	0.4547	1	1455	sRNARFTarget
gcvb	pm_rs00870	0.45459	0	1456	sRNARFTarget
gcvb	pm_rs02830	0.45453	0	1457	sRNARFTarget
gcvb	pm_rs02615	0.45448	0	1458	sRNARFTarget
gcvb	pm_rs08060	0.45448	0	1459	sRNARFTarget
gcvb	pm_rs05830	0.45447	0	1460	sRNARFTarget
gcvb	pm_rs00330	0.45432	0	1461	sRNARFTarget
gcvb	pm_rs06840	0.45431	0	1462	sRNARFTarget
gcvb	pm_rs01735	0.45429	0	1463	sRNARFTarget
gcvb	pm_rs09435	0.45429	0	1464	sRNARFTarget
gcvb	pm_rs03175	0.45425	0	1465	sRNARFTarget
gcvb	rpma	0.45419	0	1466	sRNARFTarget
gcvb	pm_rs07125	0.45412	0	1467	sRNARFTarget
gcvb	pm_rs04630	0.45405	0	1468	sRNARFTarget
gcvb	pm_rs07950	0.45399	0	1469	sRNARFTarget
gcvb	pm_rs09340	0.45397	0	1470	sRNARFTarget
gcvb	pm_rs01220	0.45394	0	1471	sRNARFTarget
gcvb	pm_rs09680	0.45394	0	1472	sRNARFTarget
gcvb	pm_rs04705	0.45393	0	1473	sRNARFTarget
gcvb	pm_rs01635	0.45381	0	1474	sRNARFTarget
gcvb	pm_rs07920	0.4538	0	1475	sRNARFTarget
gcvb	pm_rs08785	0.4537	0	1476	sRNARFTarget
gcvb	pm_rs01900	0.45369	0	1477	sRNARFTarget
gcvb	pm_rs04295	0.45369	0	1478	sRNARFTarget
gcvb	pm_rs09785	0.45361	0	1479	sRNARFTarget
gcvb	pm_rs05420	0.45354	0	1480	sRNARFTarget
gcvb	pm_rs01960	0.45353	0	1481	sRNARFTarget
gcvb	pm_rs03835	0.45352	0	1482	sRNARFTarget
gcvb	pm_rs09395	0.45349	0	1483	sRNARFTarget
gcvb	pm_rs07905	0.45342	0	1484	sRNARFTarget
gcvb	pm_rs09665	0.45342	0	1485	sRNARFTarget
gcvb	liga	0.45341	0	1486	sRNARFTarget
gcvb	pm_rs02020	0.4534	0	1487	sRNARFTarget
gcvb	pm_rs08660	0.45335	0	1488	sRNARFTarget
gcvb	pm_rs06900	0.45329	0	1489	sRNARFTarget
gcvb	pm_rs04755	0.45323	0	1490	sRNARFTarget
gcvb	pm_rs05425	0.45321	0	1491	sRNARFTarget
gcvb	pm_rs02225	0.45316	0	1492	sRNARFTarget
gcvb	pm_rs08445	0.45309	0	1493	sRNARFTarget
gcvb	pm_rs03185	0.45289	0	1494	sRNARFTarget
gcvb	pm_rs06335	0.45278	0	1495	sRNARFTarget
gcvb	pm_rs00355	0.45266	0	1496	sRNARFTarget
gcvb	pm_rs08345	0.45258	0	1497	sRNARFTarget
gcvb	pm_rs08750	0.45254	0	1498	sRNARFTarget
gcvb	pm_rs03640	0.45246	0	1499	sRNARFTarget
gcvb	pm_rs06045	0.45239	0	1500	sRNARFTarget
gcvb	pm_rs10290	0.4523	0	1501	sRNARFTarget
gcvb	recr	0.45229	0	1502	sRNARFTarget
gcvb	pm_rs00110	0.45227	0	1503	sRNARFTarget
gcvb	fecd	0.45226	0	1504	sRNARFTarget
gcvb	pm_rs10040	0.45226	0	1505	sRNARFTarget
gcvb	pm_rs00455	0.45225	0	1506	sRNARFTarget
gcvb	pm_rs05595	0.45224	0	1507	sRNARFTarget
gcvb	pm_rs04620	0.45215	0	1508	sRNARFTarget
gcvb	pm_rs02245	0.45209	0	1509	sRNARFTarget
gcvb	pm_rs07895	0.45209	0	1510	sRNARFTarget
gcvb	pm_rs05695	0.45203	0	1511	sRNARFTarget
gcvb	pm_rs03285	0.452	0	1512	sRNARFTarget
gcvb	pm_rs02445	0.45185	0	1513	sRNARFTarget
gcvb	pm_rs10335	0.45183	0	1514	sRNARFTarget
gcvb	pm_rs06710	0.45174	0	1515	sRNARFTarget
gcvb	murc	0.45173	0	1516	sRNARFTarget
gcvb	pm_rs05165	0.45173	0	1517	sRNARFTarget
gcvb	pm_rs06425	0.4517	0	1518	sRNARFTarget
gcvb	pm_rs03560	0.45169	0	1519	sRNARFTarget
gcvb	pm_rs09940	0.45168	0	1520	sRNARFTarget
gcvb	pm_rs04750	0.45165	0	1521	sRNARFTarget
gcvb	pm_rs06540	0.45164	0	1522	sRNARFTarget
gcvb	gmha	0.4516	0	1523	sRNARFTarget
gcvb	pm_rs03300	0.4516	0	1524	sRNARFTarget
gcvb	pm_rs06695	0.45153	0	1525	sRNARFTarget
gcvb	pm_rs02905	0.45152	0	1526	sRNARFTarget
gcvb	pm_rs01420	0.45151	0	1527	sRNARFTarget
gcvb	pm_rs04815	0.45151	0	1528	sRNARFTarget
gcvb	pm_rs08600	0.45151	0	1529	sRNARFTarget
gcvb	uvrd	0.45148	0	1530	sRNARFTarget
gcvb	pm_rs07120	0.4514	0	1531	sRNARFTarget
gcvb	pm_rs00035	0.45138	0	1532	sRNARFTarget
gcvb	pm_rs01285	0.45138	0	1533	sRNARFTarget
gcvb	pm_rs07190	0.45138	0	1534	sRNARFTarget
gcvb	pm_rs02760	0.45135	0	1535	sRNARFTarget
gcvb	rplj	0.45128	0	1536	sRNARFTarget
gcvb	pm_rs03180	0.45119	0	1537	sRNARFTarget
gcvb	pm_rs04560	0.45114	0	1538	sRNARFTarget
gcvb	pm_rs03830	0.45108	0	1539	sRNARFTarget
gcvb	rlml	0.45105	0	1540	sRNARFTarget
gcvb	pm_rs07195	0.45102	0	1541	sRNARFTarget
gcvb	pm_rs05305	0.45096	0	1542	sRNARFTarget
gcvb	purn	0.45096	0	1543	sRNARFTarget
gcvb	pm_rs03320	0.45091	0	1544	sRNARFTarget
gcvb	rbfa	0.45086	0	1545	sRNARFTarget
gcvb	pm_rs10165	0.45083	0	1546	sRNARFTarget
gcvb	pm_rs02670	0.45077	0	1547	sRNARFTarget
gcvb	pm_rs08630	0.45072	0	1548	sRNARFTarget
gcvb	pm_rs06920	0.45069	0	1549	sRNARFTarget
gcvb	pm_rs02455	0.4506	0	1550	sRNARFTarget
gcvb	pm_rs09600	0.45051	0	1551	sRNARFTarget
gcvb	pm_rs04695	0.4505	0	1552	sRNARFTarget
gcvb	pm_rs09985	0.45046	0	1553	sRNARFTarget
gcvb	nudb	0.45043	0	1554	sRNARFTarget
gcvb	pm_rs04520	0.45043	0	1555	sRNARFTarget
gcvb	pm_rs00585	0.45038	0	1556	sRNARFTarget
gcvb	pm_rs06895	0.45038	0	1557	sRNARFTarget
gcvb	dapd	0.4503	0	1558	sRNARFTarget
gcvb	pm_rs07305	0.45027	0	1559	sRNARFTarget
gcvb	hemh	0.45021	0	1560	sRNARFTarget
gcvb	pm_rs04985	0.45019	0	1561	sRNARFTarget
gcvb	pm_rs04830	0.45009	0	1562	sRNARFTarget
gcvb	pm_rs09055	0.45004	0	1563	sRNARFTarget
gcvb	pm_rs04095	0.44982	0	1564	sRNARFTarget
gcvb	pm_rs07360	0.44981	0	1565	sRNARFTarget
gcvb	pm_rs08465	0.4498	0	1566	sRNARFTarget
gcvb	trka	0.44977	0	1567	sRNARFTarget
gcvb	pm_rs00925	0.44974	0	1568	sRNARFTarget
gcvb	pm_rs07430	0.44965	0	1569	sRNARFTarget
gcvb	murf	0.4496	0	1570	sRNARFTarget
gcvb	pm_rs02485	0.44951	0	1571	sRNARFTarget
gcvb	pm_rs04315	0.44946	1	1572	sRNARFTarget
gcvb	leud	0.44939	0	1573	sRNARFTarget
gcvb	pm_rs03215	0.44934	1	1574	sRNARFTarget
gcvb	pm_rs05335	0.4493	0	1575	sRNARFTarget
gcvb	pm_rs09150	0.44929	0	1576	sRNARFTarget
gcvb	pm_rs08330	0.44927	0	1577	sRNARFTarget
gcvb	pm_rs05980	0.44925	0	1578	sRNARFTarget
gcvb	pm1932	0.44925	0	1579	sRNARFTarget
gcvb	pm_rs05045	0.44923	0	1580	sRNARFTarget
gcvb	pm_rs05705	0.44921	0	1581	sRNARFTarget
gcvb	pm_rs03510	0.4492	0	1582	sRNARFTarget
gcvb	glnd	0.44919	0	1583	sRNARFTarget
gcvb	pm_rs02845	0.44918	0	1584	sRNARFTarget
gcvb	pm_rs09805	0.44912	0	1585	sRNARFTarget
gcvb	pm_rs02770	0.44911	0	1586	sRNARFTarget
gcvb	pm_rs01395	0.449	0	1587	sRNARFTarget
gcvb	pm_rs06510	0.449	0	1588	sRNARFTarget
gcvb	pm_rs09175	0.44898	0	1589	sRNARFTarget
gcvb	pm_rs02960	0.44885	0	1590	sRNARFTarget
gcvb	tgt	0.44883	0	1591	sRNARFTarget
gcvb	pm_rs00400	0.44878	0	1592	sRNARFTarget
gcvb	pm_rs01055	0.44863	0	1593	sRNARFTarget
gcvb	pm_rs02635	0.44861	0	1594	sRNARFTarget
gcvb	pm_rs04585	0.44861	0	1595	sRNARFTarget
gcvb	pm_rs09690	0.44855	0	1596	sRNARFTarget
gcvb	pm_rs08285	0.44854	0	1597	sRNARFTarget
gcvb	pm_rs04435	0.4485	0	1598	sRNARFTarget
gcvb	pm_rs00310	0.44845	0	1599	sRNARFTarget
gcvb	pm_rs06255	0.44838	0	1600	sRNARFTarget
gcvb	pm_rs08870	0.44838	0	1601	sRNARFTarget
gcvb	pm_rs07535	0.44837	0	1602	sRNARFTarget
gcvb	pm_rs01835	0.44825	0	1603	sRNARFTarget
gcvb	pm_rs04745	0.44823	0	1604	sRNARFTarget
gcvb	pm_rs06185	0.44815	0	1605	sRNARFTarget
gcvb	pm1654	0.44806	0	1606	sRNARFTarget
gcvb	pm_rs05970	0.44804	0	1607	sRNARFTarget
gcvb	pm_rs04930	0.448	0	1608	sRNARFTarget
gcvb	moaa	0.44799	0	1609	sRNARFTarget
gcvb	pm_rs00950	0.44788	0	1610	sRNARFTarget
gcvb	pm_rs06975	0.44787	0	1611	sRNARFTarget
gcvb	pm_rs00345	0.44766	0	1612	sRNARFTarget
gcvb	pm_rs01680	0.44763	0	1613	sRNARFTarget
gcvb	pm_rs10260	0.44763	0	1614	sRNARFTarget
gcvb	pm_rs09305	0.44754	0	1615	sRNARFTarget
gcvb	pm_rs05590	0.44753	0	1616	sRNARFTarget
gcvb	pm_rs05665	0.44738	0	1617	sRNARFTarget
gcvb	pm_rs05920	0.44738	0	1618	sRNARFTarget
gcvb	pm_rs00510	0.44737	0	1619	sRNARFTarget
gcvb	pm_rs03250	0.44727	0	1620	sRNARFTarget
gcvb	pm_rs07755	0.4471	0	1621	sRNARFTarget
gcvb	ihfb	0.44704	0	1622	sRNARFTarget
gcvb	pm_rs01515	0.44698	0	1623	sRNARFTarget
gcvb	pm1295	0.44698	0	1624	sRNARFTarget
gcvb	pm_rs03455	0.44696	0	1625	sRNARFTarget
gcvb	pm_rs08205	0.44678	0	1626	sRNARFTarget
gcvb	pm_rs02000	0.44675	0	1627	sRNARFTarget
gcvb	pm_rs05395	0.44667	0	1628	sRNARFTarget
gcvb	pm_rs01255	0.44653	0	1629	sRNARFTarget
gcvb	pm_rs06290	0.44647	0	1630	sRNARFTarget
gcvb	pm_rs02050	0.44646	0	1631	sRNARFTarget
gcvb	pm_rs09590	0.44609	0	1632	sRNARFTarget
gcvb	pm_rs04600	0.44602	0	1633	sRNARFTarget
gcvb	pm_rs04240	0.4459	0	1634	sRNARFTarget
gcvb	pm_rs02465	0.44589	0	1635	sRNARFTarget
gcvb	gida	0.44563	0	1636	sRNARFTarget
gcvb	pm_rs07545	0.44563	0	1637	sRNARFTarget
gcvb	pm_rs09815	0.44555	0	1638	sRNARFTarget
gcvb	pm_rs03620	0.44553	0	1639	sRNARFTarget
gcvb	pm_rs03020	0.44543	0	1640	sRNARFTarget
gcvb	pm_rs04025	0.44541	0	1641	sRNARFTarget
gcvb	dnaa	0.44535	0	1642	sRNARFTarget
gcvb	pm_rs07310	0.44529	0	1643	sRNARFTarget
gcvb	pm_rs02780	0.44499	0	1644	sRNARFTarget
gcvb	pm_rs03895	0.44498	0	1645	sRNARFTarget
gcvb	pm_rs09225	0.44494	0	1646	sRNARFTarget
gcvb	pm_rs00480	0.44493	0	1647	sRNARFTarget
gcvb	pm_rs00195	0.44483	0	1648	sRNARFTarget
gcvb	pm_rs04885	0.44472	0	1649	sRNARFTarget
gcvb	potc	0.4447	0	1650	sRNARFTarget
gcvb	pm_rs02215	0.44464	0	1651	sRNARFTarget
gcvb	pm_rs02115	0.44455	0	1652	sRNARFTarget
gcvb	pm_rs03540	0.44453	0	1653	sRNARFTarget
gcvb	pm_rs05060	0.44452	0	1654	sRNARFTarget
gcvb	lpxb	0.44441	0	1655	sRNARFTarget
gcvb	pm_rs07515	0.44436	0	1656	sRNARFTarget
gcvb	lyss	0.44435	0	1657	sRNARFTarget
gcvb	dnag	0.44433	0	1658	sRNARFTarget
gcvb	pm_rs04065	0.44432	0	1659	sRNARFTarget
gcvb	fecc	0.44423	0	1660	sRNARFTarget
gcvb	pm_rs07115	0.44413	0	1661	sRNARFTarget
gcvb	pm_rs02375	0.44399	0	1662	sRNARFTarget
gcvb	pm_rs09720	0.44397	0	1663	sRNARFTarget
gcvb	PM_RS00580	0.4439	1	1664	sRNARFTarget
gcvb	pm_rs08195	0.4439	0	1665	sRNARFTarget
gcvb	pm_rs01250	0.44378	0	1666	sRNARFTarget
gcvb	pm_rs05110	0.44378	0	1667	sRNARFTarget
gcvb	rfad	0.44372	0	1668	sRNARFTarget
gcvb	pm_rs10385	0.44362	0	1669	sRNARFTarget
gcvb	pm_rs09475	0.44353	0	1670	sRNARFTarget
gcvb	nhaa	0.44345	0	1671	sRNARFTarget
gcvb	pm_rs00685	0.44345	0	1672	sRNARFTarget
gcvb	xerc	0.4434	0	1673	sRNARFTarget
gcvb	pm_rs03750	0.44334	0	1674	sRNARFTarget
gcvb	pm_rs09810	0.44334	0	1675	sRNARFTarget
gcvb	pm_rs00740	0.44327	0	1676	sRNARFTarget
gcvb	pm_rs06945	0.44324	0	1677	sRNARFTarget
gcvb	pm_rs08730	0.44323	0	1678	sRNARFTarget
gcvb	pm_rs04280	0.44315	0	1679	sRNARFTarget
gcvb	pm_rs00135	0.44313	0	1680	sRNARFTarget
gcvb	pm_rs03555	0.4431	0	1681	sRNARFTarget
gcvb	pm_rs08920	0.44294	0	1682	sRNARFTarget
gcvb	pm_rs05480	0.44272	0	1683	sRNARFTarget
gcvb	pm_rs07010	0.44265	0	1684	sRNARFTarget
gcvb	pm_rs01935	0.44262	0	1685	sRNARFTarget
gcvb	pm_rs04935	0.44249	0	1686	sRNARFTarget
gcvb	pm1842	0.44241	0	1687	sRNARFTarget
gcvb	pm_rs00415	0.44212	0	1688	sRNARFTarget
gcvb	pm_rs03875	0.4421	0	1689	sRNARFTarget
gcvb	pm_rs05265	0.44205	0	1690	sRNARFTarget
gcvb	pm_rs05140	0.442	0	1691	sRNARFTarget
gcvb	pm_rs01765	0.44189	0	1692	sRNARFTarget
gcvb	pm_rs04170	0.44188	0	1693	sRNARFTarget
gcvb	pm_rs00070	0.4415	0	1694	sRNARFTarget
gcvb	pm_rs06495	0.44145	0	1695	sRNARFTarget
gcvb	pm_rs03360	0.44142	0	1696	sRNARFTarget
gcvb	pm_rs05510	0.44142	0	1697	sRNARFTarget
gcvb	pm_rs09530	0.44131	0	1698	sRNARFTarget
gcvb	pm_rs01385	0.44129	0	1699	sRNARFTarget
gcvb	pm_rs09020	0.44129	0	1700	sRNARFTarget
gcvb	pm_rs07940	0.44128	0	1701	sRNARFTarget
gcvb	pm_rs04305	0.44123	0	1702	sRNARFTarget
gcvb	pm_rs08035	0.44121	0	1703	sRNARFTarget
gcvb	pm_rs08315	0.44115	0	1704	sRNARFTarget
gcvb	pm_rs08065	0.44104	0	1705	sRNARFTarget
gcvb	pm_rs00515	0.44097	0	1706	sRNARFTarget
gcvb	pm_rs04660	0.44097	0	1707	sRNARFTarget
gcvb	pm_rs04115	0.4408	0	1708	sRNARFTarget
gcvb	pntb	0.44042	0	1709	sRNARFTarget
gcvb	pm_rs01425	0.44041	0	1710	sRNARFTarget
gcvb	pm_rs07480	0.44008	0	1711	sRNARFTarget
gcvb	ubib	0.43961	0	1712	sRNARFTarget
gcvb	metg	0.43959	0	1713	sRNARFTarget
gcvb	pm_rs04190	0.43959	0	1714	sRNARFTarget
gcvb	pm_rs04835	0.43953	0	1715	sRNARFTarget
gcvb	pm_rs01275	0.43949	0	1716	sRNARFTarget
gcvb	pm_rs01435	0.43918	0	1717	sRNARFTarget
gcvb	pm_rs06760	0.43909	0	1718	sRNARFTarget
gcvb	pm_rs06865	0.43887	0	1719	sRNARFTarget
gcvb	pm_rs04050	0.43851	0	1720	sRNARFTarget
gcvb	pm_rs04255	0.43846	0	1721	sRNARFTarget
gcvb	pm_rs06750	0.43784	0	1722	sRNARFTarget
gcvb	pm_rs04140	0.4378	0	1723	sRNARFTarget
gcvb	pm_rs07375	0.43769	0	1724	sRNARFTarget
gcvb	metf	0.43761	0	1725	sRNARFTarget
gcvb	pm_rs08070	0.43758	0	1726	sRNARFTarget
gcvb	pm_rs03145	0.43757	0	1727	sRNARFTarget
gcvb	pm_rs04565	0.43756	0	1728	sRNARFTarget
gcvb	pm_rs08390	0.43739	0	1729	sRNARFTarget
gcvb	pm_rs05685	0.43713	0	1730	sRNARFTarget
gcvb	pm_rs07715	0.43625	0	1731	sRNARFTarget
gcvb	pm1095	0.43625	0	1732	sRNARFTarget
gcvb	pm_rs07155	0.43621	0	1733	sRNARFTarget
gcvb	pm_rs02650	0.43583	0	1734	sRNARFTarget
gcvb	ubia	0.43526	0	1735	sRNARFTarget
gcvb	pm_rs00145	0.43524	0	1736	sRNARFTarget
gcvb	pm_rs03005	0.43515	0	1737	sRNARFTarget
gcvb	fabg	0.43507	0	1738	sRNARFTarget
gcvb	pm_rs07395	0.43451	0	1739	sRNARFTarget
gcvb	argd	0.43446	0	1740	sRNARFTarget
gcvb	pm_rs00240	0.43442	0	1741	sRNARFTarget
gcvb	pm_rs05135	0.43433	0	1742	sRNARFTarget
gcvb	fief	0.4342	0	1743	sRNARFTarget
gcvb	rpmb	0.43408	0	1744	sRNARFTarget
gcvb	pm_rs00140	0.43399	0	1745	sRNARFTarget
gcvb	pm_rs09375	0.43369	0	1746	sRNARFTarget
gcvb	pm_rs00810	0.43359	0	1747	sRNARFTarget
gcvb	pm_rs10220	0.43355	0	1748	sRNARFTarget
gcvb	pm_rs09265	0.43354	0	1749	sRNARFTarget
gcvb	pm_rs08375	0.43334	0	1750	sRNARFTarget
gcvb	pm_rs01190	0.43318	0	1751	sRNARFTarget
gcvb	pm_rs01820	0.43318	0	1752	sRNARFTarget
gcvb	pm_rs09120	0.43298	0	1753	sRNARFTarget
gcvb	pm_rs05370	0.43221	0	1754	sRNARFTarget
gcvb	pm_rs05380	0.43195	0	1755	sRNARFTarget
gcvb	tsf	0.43153	0	1756	sRNARFTarget
gcvb	pm_rs08155	0.43135	0	1757	sRNARFTarget
gcvb	pm_rs07945	0.43128	0	1758	sRNARFTarget
gcvb	pm_rs07525	0.43123	0	1759	sRNARFTarget
gcvb	dapf	0.43082	0	1760	sRNARFTarget
gcvb	rnhb	0.43075	0	1761	sRNARFTarget
gcvb	sspa	0.43061	0	1762	sRNARFTarget
gcvb	pm_rs01970	0.4306	0	1763	sRNARFTarget
gcvb	pm_rs03290	0.43015	0	1764	sRNARFTarget
gcvb	pm_rs03240	0.42983	0	1765	sRNARFTarget
gcvb	ruvc	0.42981	0	1766	sRNARFTarget
gcvb	pm_rs08540	0.42965	0	1767	sRNARFTarget
gcvb	glpt	0.42964	0	1768	sRNARFTarget
gcvb	pm_rs07960	0.42958	0	1769	sRNARFTarget
gcvb	pm_rs04525	0.42956	0	1770	sRNARFTarget
gcvb	rbsc	0.42954	0	1771	sRNARFTarget
gcvb	pm_rs00190	0.42939	0	1772	sRNARFTarget
gcvb	pm_rs00175	0.42922	0	1773	sRNARFTarget
gcvb	pm1141	0.4292	0	1774	sRNARFTarget
gcvb	pm_rs03845	0.42894	0	1775	sRNARFTarget
gcvb	pm_rs00025	0.42881	0	1776	sRNARFTarget
gcvb	pm_rs05355	0.42843	0	1777	sRNARFTarget
gcvb	pm_rs09945	0.42831	0	1778	sRNARFTarget
gcvb	pm_rs00590	0.42829	0	1779	sRNARFTarget
gcvb	pm_rs00065	0.42822	0	1780	sRNARFTarget
gcvb	pm_rs06280	0.42797	0	1781	sRNARFTarget
gcvb	oppb	0.42782	1	1782	sRNARFTarget
gcvb	pm_rs05175	0.42751	1	1783	sRNARFTarget
gcvb	pm_rs06225	0.42737	0	1784	sRNARFTarget
gcvb	pm_rs02275	0.42674	0	1785	sRNARFTarget
gcvb	pm_rs06655	0.42634	0	1786	sRNARFTarget
gcvb	pm_rs09575	0.42626	0	1787	sRNARFTarget
gcvb	pm_rs06475	0.4261	0	1788	sRNARFTarget
gcvb	pm_rs06820	0.42542	0	1789	sRNARFTarget
gcvb	pm_rs06930	0.42535	0	1790	sRNARFTarget
gcvb	pm_rs06015	0.42233	0	1791	sRNARFTarget
gcvb	pm_rs02955	0.42167	0	1792	sRNARFTarget
gcvb	pm_rs07235	0.42103	0	1793	sRNARFTarget
gcvb	pm_rs05720	0.42065	0	1794	sRNARFTarget
gcvb	pm_rs09080	0.42033	0	1795	sRNARFTarget
gcvb	pm_rs10105	0.41876	0	1796	sRNARFTarget
gcvb	pm_rs08130	0.41719	0	1797	sRNARFTarget
gcvb	pm_rs02220	0.4142	0	1798	sRNARFTarget
gcvb	pm_rs08565	0.41406	0	1799	sRNARFTarget
gcvb	rrmj	0.41394	0	1800	sRNARFTarget
gcvb	pm_rs00845	0.4108	0	1801	sRNARFTarget
gcvb	pm_rs07160	0.40648	0	1802	sRNARFTarget
gcvb	pm_rs02700	0.40622	0	1803	sRNARFTarget
