sRNA	mRNA	Score	Class
isar1	sll1568	0.87702	0
isar1	sll0794	0.87699	0
psrr1	sll0635	0.87694	0
isar1	sll1025	0.87681	0
psrr1	sll0218	0.87675	0
psrr1	ssr1528	0.87668	0
psrr1	slr1679	0.87665	0
isar1	sll0608	0.87661	0
psrr1	sll0930	0.87652	0
isar1	slr0728	0.87647	0
isar1	sll0691	0.87641	0
isar1	slr1250	0.87613	0
psrr1	sll0220	0.87603	0
psrr1	slr0285	0.87596	0
psrr1	slr0502	0.87568	0
isar1	slr0865	0.87565	0
psrr1	slr1285	0.87511	0
isar1	sll1662	0.87507	0
isar1	slr1183	0.87506	0
isar1	slr0089	0.87493	0
psrr1	sll1282	0.87481	0
psrr1	ssl1533	0.87481	0
isar1	sll1915	0.87478	0
psrr1	slr0600	0.87476	0
psrr1	ssl1417	0.87473	0
isar1	sll0450	0.87466	0
psrr1	slr1019	0.87459	0
psrr1	sll1253	0.8745	0
psrr1	slr2079	0.87417	0
psrr1	sll0402	0.87412	0
isar1	ssr1391	0.87398	0
psrr1	slr0143	0.87382	0
isar1	sll1629	0.87381	0
isar1	slr1756	0.87377	0
psrr1	slr0609	0.8737	0
isar1	slr1117	0.87364	0
psrr1	slr1056	0.87364	0
psrr1	slr1590	0.87341	0
isar1	sll1164	0.87333	0
psrr1	sll1884	0.8732	0
isar1	slr1166	0.87309	0
psrr1	sll0739	0.87298	0
psrr1	sll1096	0.87291	0
psrr1	slr1293	0.87289	0
psrr1	slr1661	0.87289	0
isar1	sll1863	0.87282	0
isar1	sll0083	0.87281	0
psrr1	sll0330	0.87281	0
isar1	sll1994	0.87276	0
psrr1	sll1624	0.87275	0
isar1	slr1241	0.87261	0
psrr1	slr0208	0.87251	0
isar1	slr1258	0.87238	0
psrr1	sll1841	0.87235	0
psrr1	sll0910	0.87227	0
isar1	slr2132	0.87226	0
isar1	sll1641	0.87212	0
psrr1	sll0100	0.87176	0
isar1	slr0638	0.87167	0
psrr1	slr0878	0.87155	0
isar1	ssr1604	0.87144	0
psrr1	slr1751	0.8714	0
isar1	slr1966	0.87124	0
psrr1	smr0009	0.8712	0
psrr1	sll0643	0.87119	0
psrr1	sll0517	0.87116	0
isar1	sll1123	0.87108	0
psrr1	slr0192	0.87094	0
psrr1	sll1074	0.8709	0
isar1	slr1933	0.87077	0
psrr1	sll0896	0.87054	0
isar1	slr1720	0.8705	0
psrr1	sll1874	0.87013	0
psrr1	slr0320	0.87003	0
psrr1	sll1891	0.86982	0
isar1	slr1353	0.8698	0
isar1	slr0112	0.86978	0
psrr1	slr0337	0.86973	0
psrr1	slr0270	0.86972	0
isar1	slr0624	0.8697	0
isar1	sll0928	0.86965	0
isar1	slr0707	0.8696	0
isar1	slr0303	0.86956	0
isar1	sll1472	0.86949	0
psrr1	sll0226	0.86948	0
psrr1	sll1920	0.86945	0
isar1	slr1383	0.86892	0
psrr1	sll1057	0.86887	0
isar1	slr1455	0.86885	0
psrr1	sll0554	0.86876	0
psrr1	slr1759	0.86874	0
isar1	sll0020	0.86873	0
isar1	slr1768	0.86862	0
psrr1	sll0754	0.86859	0
isar1	sll1799	0.86849	0
isar1	slr2041	0.86846	0
isar1	slr1595	0.86842	0
psrr1	sll0216	0.8681	0
isar1	slr2122	0.86809	0
psrr1	ssl2009	0.86793	0
isar1	slr0864	0.86787	0
psrr1	slr0645	0.8678	0
psrr1	slr0882	0.86745	0
isar1	sll1036	0.86725	0
isar1	slr1703	0.86721	0
isar1	sll1735	0.86714	0
isar1	slr0080	0.86708	0
isar1	slr0083	0.86684	0
isar1	sll0037	0.86675	0
isar1	sll0485	0.86639	0
isar1	slr1759	0.86631	0
psrr1	ssl2542	0.86631	0
isar1	slr2016	0.86593	0
psrr1	sll0809	0.86582	0
isar1	sll1872	0.86576	0
psrr1	sll0095	0.86568	0
psrr1	slr1271	0.86493	0
psrr1	sll1871	0.86487	0
isar1	sll1289	0.86485	0
isar1	ssr2317	0.86457	0
psrr1	sll1135	0.86444	0
isar1	slr0628	0.86438	0
psrr1	slr0298	0.86417	0
psrr1	slr1077	0.8641	0
psrr1	slr1129	0.86409	0
isar1	ssr2047	0.86404	0
isar1	ssr2611	0.86404	0
psrr1	slr1634	0.86397	0
psrr1	slr1185	0.86394	0
isar1	slr0420	0.86386	0
psrr1	sll1738	0.86333	0
psrr1	slr0900	0.86323	0
psrr1	slr0589	0.86318	0
isar1	slr0746	0.86302	0
isar1	ssl0707	0.86301	0
isar1	sll1747	0.86279	0
isar1	slr0482	0.86263	0
psrr1	sll1724	0.86261	0
isar1	sll0676	0.8625	0
isar1	slr1443	0.86238	0
psrr1	sll0146	0.86235	0
isar1	sll2007	0.86188	0
psrr1	slr0201	0.86175	0
psrr1	sll1222	0.86174	0
psrr1	sll1636	0.86171	0
psrr1	sll0183	0.8617	0
psrr1	ssl3437	0.86161	0
isar1	ssl3769	0.86153	0
isar1	slr1847	0.86134	0
isar1	ssl2501	0.86134	0
isar1	sll1030	0.86133	0
isar1	slr1943	0.86127	0
psrr1	slr0222	0.861	0
isar1	slr0644	0.86088	0
isar1	slr0305	0.86085	0
psrr1	sll1098	0.86081	0
isar1	slr0935	0.86062	0
psrr1	sll1561	0.86048	0
isar1	sll0814	0.86032	0
psrr1	sll1704	0.8601	0
isar1	sll1298	0.86007	0
psrr1	sll1063	0.86005	0
isar1	sll0886	0.85987	0
isar1	slr1334	0.85984	0
isar1	sll1615	0.85977	0
psrr1	ssl3177	0.85968	0
isar1	slr0393	0.85959	0
psrr1	sll1217	0.85951	0
psrr1	slr0438	0.85937	0
isar1	sll0274	0.8591	0
psrr1	sll0379	0.85888	0
psrr1	sll1229	0.85871	0
isar1	slr0150	0.85863	1
psrr1	slr0233	0.85856	0
psrr1	slr1462	0.85852	0
isar1	slr1067	0.85851	0
isar1	ssr0332	0.85841	0
isar1	slr1094	0.85832	0
psrr1	slr1970	0.85831	0
isar1	slr0941	0.85814	0
psrr1	slr0194	0.85803	0
psrr1	sll0741	0.85794	0
isar1	sll1871	0.8577	0
isar1	sll0624	0.85763	0
isar1	sll1666	0.85758	0
isar1	sll0853	0.8575	0
isar1	sll1297	0.85737	0
psrr1	sll1941	0.85723	0
psrr1	slr0588	0.85712	0
isar1	slr1440	0.85654	0
psrr1	slr0301	0.85647	0
psrr1	sll0385	0.85635	0
isar1	slr2119	0.85627	0
psrr1	slr0402	0.85614	0
isar1	sll0400	0.85607	0
psrr1	slr1796	0.85603	0
psrr1	sll1633	0.85589	0
isar1	ssr1038	0.85567	0
isar1	sll1592	0.85565	0
isar1	sll0621	0.85562	0
psrr1	sll1968	0.85557	0
isar1	slr2043	0.85526	0
psrr1	slr0757	0.85519	0
isar1	ssl3335	0.85517	0
psrr1	slr0493	0.85503	0
isar1	sll1934	0.855	0
psrr1	sll1608	0.85493	0
psrr1	slr1307	0.85481	0
psrr1	sll0298	0.85468	0
isar1	sll1841	0.85461	0
psrr1	slr0483	0.85455	0
isar1	sll1722	0.85445	0
psrr1	sll1873	0.85405	0
isar1	sll1404	0.85401	0
isar1	slr1730	0.85397	0
isar1	slr1764	0.85395	0
isar1	slr1972	0.85395	0
psrr1	sll0753	0.85368	0
isar1	sll0149	0.85354	0
psrr1	sll0322	0.85326	0
isar1	ssl0353	0.85319	0
isar1	slr1739	0.85298	0
isar1	slr1261	0.85268	0
isar1	sll1823	0.85266	0
psrr1	sll0005	0.85248	0
isar1	slr1543	0.85241	0
psrr1	sll1186	0.85227	0
isar1	slr0012	0.85214	0
psrr1	sll0704	0.8521	0
psrr1	slr1255	0.85204	0
isar1	sll0533	0.85153	0
isar1	slr0051	0.85151	0
isar1	slr0556	0.85148	0
psrr1	slr0207	0.85148	0
isar1	slr0144	0.8511	0
isar1	slr1679	0.85107	0
psrr1	sll0982	0.85093	0
psrr1	slr1417	0.85092	0
psrr1	slr2070	0.85084	0
isar1	slr0661	0.85042	0
isar1	slr1200	0.85029	0
psrr1	ssr3383	0.85027	0
isar1	sll1371	0.85024	0
psrr1	slr2081	0.85015	0
psrr1	ssl1326	0.85011	0
psrr1	sll0822	0.8501	0
isar1	slr0818	0.84997	0
psrr1	sll0189	0.84989	0
isar1	slr1588	0.84971	0
psrr1	sll0684	0.84958	0
isar1	sll1949	0.84943	0
psrr1	sll1082	0.84919	0
psrr1	sll1348	0.84915	0
isar1	slr0109	0.84912	0
psrr1	sll0737	0.84895	0
isar1	slr1763	0.84893	0
psrr1	sll1702	0.84882	0
psrr1	slr0284	0.84876	0
psrr1	slr0165	0.84864	0
isar1	sll0204	0.84817	0
isar1	sll1535	0.84802	0
isar1	sll1058	0.84789	0
isar1	slr1829	0.84773	0
isar1	sll0507	0.8477	0
isar1	slr1420	0.84754	0
psrr1	slr1809	0.8474	0
isar1	sll1578	0.84731	0
psrr1	sll0760	0.84726	0
isar1	slr0583	0.84719	0
psrr1	sll0038	0.84711	0
psrr1	slr1140	0.84711	0
psrr1	sll1294	0.84693	0
psrr1	sll1353	0.8467	0
psrr1	sll1219	0.84668	0
psrr1	slr1468	0.84621	0
isar1	slr1392	0.84617	0
isar1	sll0144	0.84563	0
psrr1	ssl2069	0.84556	0
isar1	sll1233	0.8455	0
psrr1	sll1306	0.8455	0
psrr1	sll1218	0.84547	0
psrr1	slr1993	0.84543	0
isar1	slr1726	0.8454	0
psrr1	slr0983	0.84531	0
psrr1	ssl1633	0.8453	0
isar1	sll1322	0.84526	0
psrr1	ssl1807	0.84523	0
psrr1	slr0619	0.84522	0
isar1	slr1127	0.84514	0
psrr1	slr0964	0.84499	0
isar1	slr0730	0.84494	0
isar1	sll1481	0.84471	0
psrr1	slr1908	0.84468	0
isar1	slr0509	0.84448	0
isar1	sll0221	0.84445	0
psrr1	ssl0242	0.84428	0
psrr1	sll1058	0.84414	0
isar1	slr0060	0.84408	0
isar1	ssl3383	0.84408	0
psrr1	sll1329	0.84406	0
isar1	slr0250	0.84385	0
isar1	slr0550	0.84381	0
psrr1	ssl1918	0.84378	0
psrr1	slr0073	0.84375	0
psrr1	sll1469	0.84344	0
psrr1	sll0224	0.84329	0
isar1	sll1194	0.84319	0
isar1	sll1761	0.84244	0
psrr1	sll1534	0.84241	0
isar1	sll0670	0.84238	0
isar1	slr0401	0.84232	0
psrr1	slr1332	0.84231	0
isar1	slr1339	0.84223	0
isar1	slr1990	0.84165	0
isar1	slr1898	0.84155	0
psrr1	sll1915	0.84145	0
psrr1	sll0047	0.84122	0
psrr1	slr1768	0.84112	0
psrr1	slr0773	0.84075	0
isar1	sll1085	0.84074	0
psrr1	sll1805	0.84073	0
isar1	slr1225	0.84065	0
psrr1	slr0420	0.84052	0
isar1	slr1066	0.84006	0
isar1	slr2002	0.84004	0
psrr1	sll1043	0.83958	0
isar1	sll1643	0.83951	0
isar1	sll0404	0.83937	0
isar1	sll1967	0.8392	0
isar1	slr0688	0.83908	0
psrr1	sll0536	0.83886	0
psrr1	slr0654	0.83844	0
isar1	sll1381	0.83842	0
isar1	slr1748	0.8384	0
psrr1	sll1106	0.83838	0
isar1	sll0062	0.83829	0
isar1	slr1147	0.83814	0
psrr1	slr1895	0.83813	0
isar1	sll0045	0.83801	0
psrr1	ssr3532	0.8379	0
psrr1	ssr1425	0.83767	0
isar1	slr0817	0.8376	0
isar1	slr0944	0.83735	0
psrr1	slr0967	0.83734	0
isar1	slr1653	0.83698	0
isar1	sll0816	0.83691	0
psrr1	slr1349	0.8368	0
isar1	slr0249	0.83659	0
psrr1	sll0507	0.8365	0
isar1	sll1833	0.83638	0
psrr1	slr0984	0.83621	0
psrr1	sll1334	0.83613	0
isar1	slr1342	0.83605	0
psrr1	slr0186	0.83594	0
isar1	slr1100	0.83564	0
psrr1	slr0484	0.8351	0
psrr1	sll0585	0.83458	0
isar1	sll1584	0.83444	0
psrr1	sll0088	0.8344	0
psrr1	sll1398	0.83434	0
psrr1	ssr1391	0.83418	0
psrr1	sll1049	0.83407	0
isar1	slr0211	0.83394	0
isar1	slr1257	0.83392	0
psrr1	sll1522	0.83384	0
psrr1	sll0670	0.83382	0
psrr1	slr0378	0.83351	0
isar1	sll0376	0.83298	0
isar1	sll0300	0.83294	0
psrr1	sll1429	0.83293	0
psrr1	slr1044	0.83274	0
psrr1	slr1687	0.83266	0
isar1	sll0263	0.83259	0
psrr1	slr0769	0.83259	0
isar1	sll1205	0.83224	0
isar1	sll1854	0.83215	0
isar1	ssr1386	0.83202	0
psrr1	slr1624	0.83195	0
psrr1	ssl2615	0.83194	0
isar1	slr0244	0.83186	0
isar1	slr0984	0.83181	0
psrr1	slr1783	0.8315	0
isar1	sll1049	0.83149	0
psrr1	slr0462	0.83149	0
isar1	slr1815	0.83135	0
psrr1	sll1632	0.83125	0
psrr1	sll1289	0.83118	0
isar1	slr1762	0.83093	0
psrr1	sll1399	0.83081	0
psrr1	sll0062	0.83069	0
isar1	sll0829	0.8305	0
psrr1	slr0191	0.83045	0
psrr1	slr1641	0.83043	0
isar1	slr0116	0.83039	0
isar1	ssl1972	0.83006	0
psrr1	slr0872	0.82996	0
isar1	sll0374	0.82985	0
psrr1	sll1423	0.82968	0
psrr1	slr1703	0.82968	0
isar1	sll0321	0.82935	0
isar1	ssl0787	0.82927	0
psrr1	slr0021	0.82911	0
psrr1	slr0643	0.82902	0
psrr1	sll0171	0.82851	0
psrr1	slr0782	0.8285	0
psrr1	slr1673	0.82822	0
psrr1	sll0871	0.82819	0
psrr1	slr1780	0.82796	0
psrr1	sll1360	0.8279	0
psrr1	sll0664	0.82786	0
isar1	sll0216	0.82763	0
psrr1	sll1927	0.82724	0
psrr1	sll1556	0.82675	0
psrr1	slr1090	0.82668	0
psrr1	sll1913	0.82653	0
isar1	slr0598	0.8265	0
psrr1	slr1546	0.82633	0
psrr1	slr0146	0.82613	0
psrr1	slr1130	0.8259	0
psrr1	sll1750	0.82551	0
psrr1	sll0006	0.82532	0
psrr1	slr0630	0.82532	0
psrr1	slr1550	0.82515	0
isar1	slr0376	0.82496	0
psrr1	slr2108	0.82471	0
psrr1	slr0864	0.82445	0
isar1	sll0266	0.82436	0
isar1	slr1336	0.8243	0
psrr1	sll0019	0.82412	0
isar1	slr1628	0.82405	0
psrr1	sll0420	0.8238	0
psrr1	sll0227	0.82375	0
isar1	sll0849	0.82357	0
psrr1	slr0993	0.82352	0
isar1	ssl2923	0.82351	0
psrr1	slr0051	0.82351	0
isar1	slr1208	0.82328	0
psrr1	slr0467	0.82312	0
psrr1	ssr2406	0.82303	0
isar1	ssl0242	0.82301	0
isar1	sll1415	0.82296	0
isar1	sll1386	0.82289	0
isar1	slr0257	0.82276	0
psrr1	sll1776	0.82248	0
isar1	slr0264	0.82243	0
isar1	slr1957	0.82235	0
psrr1	slr1508	0.82195	0
isar1	sll1355	0.82191	0
psrr1	slr1104	0.82183	0
isar1	slr1878	0.8218	0
psrr1	slr1645	0.82174	0
isar1	sll0842	0.82165	0
psrr1	sll1967	0.82156	0
isar1	slr1735	0.82152	0
psrr1	sll1340	0.82145	0
psrr1	slr0287	0.82117	0
psrr1	slr0695	0.82114	0
isar1	sll0484	0.8209	0
psrr1	sll0179	0.82079	0
psrr1	sll1520	0.82041	0
isar1	sll2002	0.82039	0
psrr1	slr1791	0.82028	0
isar1	slr1478	0.8201	0
isar1	slr0687	0.82001	0
isar1	slr0242	0.81987	0
isar1	sll0711	0.81976	0
psrr1	sll0926	0.81954	0
psrr1	slr1518	0.81953	0
isar1	ssr2406	0.81952	0
psrr1	sll0427	0.81947	0
psrr1	slr0455	0.81918	0
psrr1	sll1489	0.81913	0
isar1	sll0891	0.81911	0
psrr1	slr0008	0.81902	0
psrr1	slr0250	0.81899	0
isar1	slr0636	0.81895	0
psrr1	sll1665	0.81895	0
psrr1	sll1770	0.81888	0
isar1	sll1470	0.81883	0
isar1	sll1848	0.81883	0
psrr1	sll1142	0.8187	0
isar1	slr1295	0.81866	0
psrr1	slr0847	0.81863	0
psrr1	sll0289	0.81861	0
psrr1	sll1018	0.81846	0
psrr1	slr1665	0.81839	0
psrr1	slr1677	0.81825	0
psrr1	sll1323	0.81818	0
isar1	sll1865	0.81815	0
isar1	slr1783	0.81721	0
psrr1	slr0615	0.81689	0
psrr1	sll1023	0.8167	0
psrr1	sll1980	0.81665	0
psrr1	sll1994	0.81649	0
psrr1	sll0939	0.81638	0
isar1	sll0810	0.81621	0
psrr1	slr2105	0.81613	0
isar1	sll0470	0.81596	0
psrr1	sll1260	0.81589	0
isar1	sll0986	0.81554	0
isar1	sll0183	0.81553	0
isar1	slr1562	0.81536	0
psrr1	sll0436	0.81504	0
psrr1	ssr0109	0.81503	0
isar1	sll0672	0.81498	0
psrr1	sll1220	0.81481	0
isar1	slr1116	0.81467	0
psrr1	sll1572	0.81465	0
isar1	slr1463	0.81456	0
isar1	sll0219	0.81435	0
isar1	sll1724	0.81413	0
psrr1	sll1736	0.81407	0
isar1	slr1723	0.81406	0
psrr1	slr1062	0.81358	0
psrr1	slr0559	0.81356	0
isar1	slr1604	0.81353	0
psrr1	slr1178	0.81329	0
isar1	slr2110	0.81286	0
psrr1	sll1504	0.81263	0
psrr1	sll0249	0.81249	0
isar1	slr1928	0.81214	0
isar1	sml0008	0.81212	0
isar1	slr0681	0.81209	0
psrr1	ssl2982	0.81205	0
psrr1	slr0053	0.812	0
isar1	slr1498	0.81188	0
isar1	sll0544	0.81175	0
psrr1	slr2012	0.81168	0
psrr1	ssl0546	0.81168	0
isar1	slr0725	0.8116	0
isar1	ssl0483	0.8114	0
psrr1	sll1270	0.8114	0
isar1	ssl2069	0.81134	0
isar1	sll0786	0.81112	0
isar1	sll0895	0.81111	0
isar1	sll0682	0.81084	0
isar1	slr2003	0.8108	0
isar1	ssl2153	0.81069	0
isar1	slr0945	0.81047	0
isar1	sll0536	0.81036	0
psrr1	sll0617	0.81027	0
psrr1	sll2013	0.81024	0
psrr1	slr0710	0.81018	0
psrr1	slr1106	0.81005	0
isar1	slr1552	0.80992	0
isar1	sll1226	0.80977	0
psrr1	slr0865	0.80951	0
psrr1	sll0544	0.80947	0
psrr1	sll1524	0.80847	0
isar1	sll0445	0.80842	0
psrr1	sll1298	0.80813	0
psrr1	sll0888	0.8081	0
psrr1	sll0207	0.80804	0
psrr1	slr2035	0.80799	0
psrr1	slr1124	0.80794	0
psrr1	sll1995	0.80783	0
psrr1	slr0022	0.80777	0
psrr1	slr1959	0.80765	0
isar1	sll0108	0.80753	0
psrr1	sll0765	0.8072	0
psrr1	slr1176	0.80708	0
psrr1	ssl3580	0.80706	0
isar1	slr1923	0.80704	0
psrr1	slr1235	0.80681	0
isar1	slr1828	0.80675	0
psrr1	sll0294	0.80666	0
psrr1	sll0102	0.8066	0
isar1	sll1486	0.80649	0
psrr1	slr0257	0.80648	0
psrr1	ssl1690	0.80553	0
isar1	sml0002	0.80551	0
psrr1	ssr2754	0.8054	0
isar1	slr1037	0.80539	0
isar1	slr1072	0.80533	0
isar1	slr2135	0.80499	0
psrr1	sll0766	0.80494	0
isar1	slr1494	0.80483	0
psrr1	sll1768	0.80482	0
isar1	slr0448	0.80473	0
isar1	sll1525	0.80404	0
psrr1	slr1288	0.80387	0
psrr1	slr0689	0.80384	0
psrr1	slr1438	0.80378	0
psrr1	slr0922	0.80363	0
psrr1	ssl2148	0.80346	0
psrr1	slr1330	0.80339	0
psrr1	slr1234	0.80319	0
psrr1	ssr1562	0.80216	0
psrr1	slr0377	0.80213	0
isar1	sll1451	0.80212	0
psrr1	slr0955	0.802	0
psrr1	slr0923	0.80185	0
psrr1	slr1878	0.80176	0
isar1	slr1275	0.80163	0
isar1	slr0329	0.80129	0
psrr1	sll1223	0.80105	0
psrr1	slr1734	0.80105	0
psrr1	slr1068	0.80083	0
isar1	slr1770	0.80051	0
psrr1	slr0862	0.80028	0
psrr1	slr1136	0.80028	0
psrr1	slr0925	0.80009	0
psrr1	sll1771	0.79987	0
isar1	slr0780	0.79981	0
isar1	slr0041	0.79948	0
psrr1	sll0829	0.79942	0
psrr1	slr1164	0.79914	0
psrr1	slr1197	0.79906	0
psrr1	sll1070	0.7989	0
psrr1	sll1676	0.79881	0
psrr1	slr1794	0.7987	0
psrr1	slr1875	0.79865	0
psrr1	slr0886	0.79856	0
psrr1	slr2143	0.79836	0
isar1	slr1784	0.79807	0
psrr1	sll0395	0.79771	0
psrr1	slr1289	0.79766	0
psrr1	slr2119	0.79754	0
psrr1	sll0364	0.79739	0
psrr1	slr1623	0.79735	0
isar1	slr0039	0.79733	0
psrr1	sll1906	0.79725	0
psrr1	sll0501	0.79714	0
isar1	sll0023	0.79702	0
psrr1	slr0383	0.79698	0
psrr1	sll1735	0.79696	0
psrr1	slr0321	0.79686	0
psrr1	slr0822	0.79674	0
psrr1	slr1150	0.79673	0
isar1	slr0238	0.79672	0
psrr1	slr1761	0.79661	0
psrr1	sll1236	0.7962	0
psrr1	sll0679	0.79605	0
psrr1	slr1773	0.79595	0
isar1	sll0142	0.79583	0
psrr1	ssl3379	0.7958	0
psrr1	slr0517	0.7957	0
psrr1	slr1452	0.79558	0
isar1	slr0619	0.79557	0
isar1	sll0688	0.79554	0
psrr1	sll0474	0.79546	0
psrr1	sll0816	0.79546	0
psrr1	sll0810	0.79542	0
psrr1	slr1315	0.795	0
psrr1	slr0646	0.79497	0
psrr1	slr0197	0.79492	0
isar1	sll1023	0.79461	0
psrr1	slr0341	0.79416	0
psrr1	slr2135	0.79413	0
psrr1	sll1809	0.79412	0
isar1	sll1374	0.79388	0
isar1	slr1950	0.79359	0
psrr1	slr1898	0.79332	0
psrr1	sll1721	0.79323	0
psrr1	slr1740	0.79284	0
psrr1	sll1369	0.79277	0
isar1	sll0683	0.79256	0
psrr1	slr0011	0.79232	0
isar1	slr0525	0.79229	0
psrr1	sll0086	0.79229	0
psrr1	slr0784	0.79194	0
psrr1	slr2032	0.79184	0
psrr1	sll1390	0.79174	0
isar1	ssr1562	0.79155	0
psrr1	slr1303	0.79116	0
isar1	ssr2962	0.79097	0
isar1	sll0179	0.79031	0
psrr1	slr0249	0.79007	0
psrr1	ssl1707	0.79	0
psrr1	slr1705	0.78999	0
isar1	slr1385	0.78998	0
psrr1	slr0977	0.78991	0
psrr1	slr2130	0.7898	0
isar1	sll1130	0.78972	0
psrr1	slr1517	0.78966	0
isar1	ssl3291	0.78965	0
isar1	sll1566	0.78958	0
psrr1	sll0611	0.78935	0
psrr1	sll0430	0.78913	0
psrr1	slr0944	0.78909	0
isar1	sll0422	0.7888	0
psrr1	sll1933	0.78872	0
psrr1	slr1509	0.78864	0
isar1	sll0578	0.78839	0
psrr1	slr1258	0.78827	0
psrr1	sll1656	0.78812	0
psrr1	slr0758	0.78812	0
psrr1	slr1742	0.78807	0
psrr1	sll1426	0.78806	0
isar1	slr0341	0.78804	0
isar1	slr0380	0.78774	0
psrr1	sll1127	0.78754	0
psrr1	slr0088	0.78754	0
psrr1	ssr1041	0.78731	0
psrr1	slr1807	0.78726	0
psrr1	ssr2781	0.78722	0
psrr1	slr0399	0.78672	0
psrr1	slr1356	0.78661	0
isar1	slr0104	0.7866	0
psrr1	slr0226	0.78654	0
psrr1	sll0423	0.78644	0
psrr1	slr0719	0.7863	0
isar1	sll1052	0.78626	0
isar1	sll0851	0.78622	0
isar1	slr0544	0.78608	0
isar1	sll0863	0.78605	0
psrr1	sll0915	0.78605	0
psrr1	slr0765	0.78595	0
psrr1	sll0839	0.7859	0
psrr1	slr2080	0.78567	0
isar1	slr0626	0.78555	0
isar1	sll1579	0.78511	0
psrr1	sll0856	0.78506	0
psrr1	slr1247	0.78502	0
isar1	ssl1417	0.785	0
isar1	sll1959	0.78493	0
psrr1	sll1202	0.78449	0
psrr1	slr1732	0.7843	0
isar1	slr2075	0.78394	0
psrr1	slr0495	0.78394	0
isar1	slr2015	0.78358	0
psrr1	slr1395	0.78354	0
psrr1	sll0319	0.78345	0
isar1	ssl0511	0.78311	0
psrr1	sll1376	0.78298	0
psrr1	sll0424	0.78297	0
psrr1	sll1036	0.78295	0
isar1	sll1971	0.78283	0
isar1	slr0528	0.78279	0
psrr1	sll0750	0.78256	0
psrr1	sll1821	0.78249	0
psrr1	slr1152	0.78202	0
psrr1	slr0783	0.78172	0
psrr1	slr0120	0.78163	0
psrr1	sll1457	0.7816	0
isar1	slr1298	0.78149	0
psrr1	sll1466	0.78137	0
isar1	slr0088	0.78125	0
psrr1	slr0738	0.78092	0
psrr1	slr1609	0.78078	0
psrr1	slr1799	0.78071	0
isar1	sll0872	0.78058	0
isar1	sll0572	0.78054	0
psrr1	slr0169	0.7804	0
psrr1	sll0947	0.78008	0
isar1	sll0048	0.77993	0
isar1	sll1714	0.77915	0
isar1	slr0807	0.77896	0
isar1	slr1428	0.77885	0
isar1	slr1866	0.7783	0
psrr1	sll1988	0.77823	0
psrr1	sll0486	0.77805	0
psrr1	sll1286	0.77801	0
psrr1	slr1265	0.7778	0
psrr1	slr0863	0.77776	0
psrr1	slr1167	0.77775	0
psrr1	ssl2717	0.77759	0
psrr1	slr1944	0.77755	0
isar1	slr0054	0.7774	0
psrr1	sll1605	0.77739	0
isar1	slr2083	0.77676	0
psrr1	sll0373	0.77656	0
psrr1	sll1087	0.7765	0
psrr1	slr1281	0.77645	0
psrr1	sll1797	0.77644	0
psrr1	sll1535	0.77637	0
isar1	sll0729	0.77628	0
psrr1	sll0362	0.77624	0
psrr1	slr1254	0.77584	0
isar1	sll0804	0.77574	0
isar1	slr0347	0.77559	0
psrr1	slr0637	0.77543	0
isar1	slr1267	0.77534	0
psrr1	slr1277	0.77527	0
psrr1	slr0742	0.77525	0
isar1	sll1198	0.77483	0
isar1	slr1229	0.77465	0
psrr1	slr0244	0.77454	0
isar1	slr1907	0.77438	0
psrr1	slr0617	0.77428	0
isar1	sll1378	0.77424	0
psrr1	sll1030	0.7742	0
psrr1	sll0550	0.77368	0
isar1	slr0042	0.77333	0
isar1	sll1354	0.77318	0
psrr1	slr0656	0.77311	0
psrr1	slr1428	0.7729	0
psrr1	sll1485	0.77274	0
psrr1	slr1648	0.77254	0
psrr1	sll1697	0.77241	0
isar1	sll1350	0.77223	0
isar1	sll0763	0.77198	0
psrr1	slr0384	0.77189	0
isar1	sll1097	0.77186	0
psrr1	sll1575	0.77172	0
isar1	slr1940	0.77163	0
isar1	slr0895	0.77152	0
psrr1	slr0119	0.77144	0
isar1	slr0841	0.7714	0
psrr1	sll1890	0.77121	0
psrr1	sll0051	0.77054	0
psrr1	sll0912	0.77051	0
psrr1	slr0550	0.77036	0
psrr1	sll1929	0.77032	0
isar1	sll1076	0.7701	0
psrr1	slr1022	0.7701	0
psrr1	slr2124	0.76994	0
psrr1	ssl1972	0.76981	0
psrr1	slr1165	0.76956	0
psrr1	sll1638	0.76919	0
psrr1	slr1943	0.76918	0
psrr1	sll0471	0.76892	0
isar1	slr0922	0.76891	0
psrr1	sll0083	0.76887	0
psrr1	sll1251	0.76878	0
isar1	sll0556	0.76824	0
isar1	sll1884	0.76817	0
isar1	sll1265	0.76789	0
isar1	slr0212	0.76789	0
isar1	sll1712	0.76784	0
isar1	slr1978	0.76745	0
isar1	sll0689	0.76743	0
isar1	slr0569	0.76743	0
psrr1	slr0820	0.76731	0
psrr1	sll1283	0.76721	0
psrr1	slr0613	0.76712	0
isar1	sll1155	0.76679	0
psrr1	slr0601	0.76672	0
isar1	sll0754	0.76648	0
psrr1	slr1819	0.76635	0
psrr1	slr0936	0.76615	0
psrr1	slr0982	0.76613	0
psrr1	ssl0352	0.76575	0
psrr1	slr0434	0.76573	0
isar1	slr0937	0.76524	0
isar1	slr0451	0.76483	0
psrr1	slr1795	0.76453	0
psrr1	slr0304	0.76436	0
psrr1	sml0002	0.76412	0
isar1	slr1794	0.76407	0
