sRNA	mRNA	Score	Class	OrdinalRank	Program
psrr1	slr1994	0.26318	0	4819	IntaRNA
isar1	sll0309	0.26182	0	4820	IntaRNA
isar1	sll0843	0.26182	0	4821	IntaRNA
isar1	sll1768	0.26182	0	4822	IntaRNA
isar1	slr0688	0.26182	0	4823	IntaRNA
isar1	slr1573	0.26182	0	4824	IntaRNA
isar1	ssl2920	0.26182	0	4825	IntaRNA
isar1	ssr2723	0.26182	0	4826	IntaRNA
psrr1	sll0676	0.26182	0	4827	IntaRNA
isar1	sll0480	0.26047	0	4828	IntaRNA
isar1	sll0682	0.26047	0	4829	IntaRNA
isar1	slr0623	0.26047	0	4830	IntaRNA
isar1	slr1350	0.26047	0	4831	IntaRNA
isar1	ssr2062	0.26047	0	4832	IntaRNA
psrr1	sll0572	0.26047	0	4833	IntaRNA
psrr1	sll0659	0.26047	0	4834	IntaRNA
psrr1	sll1430	0.26047	0	4835	IntaRNA
isar1	sll1696	0.25912	0	4836	IntaRNA
isar1	slr0549	0.25912	0	4837	IntaRNA
isar1	ssr2754	0.25912	0	4838	IntaRNA
psrr1	slr0812	0.25912	0	4839	IntaRNA
isar1	sll0282	0.25777	0	4840	IntaRNA
isar1	sll0691	0.25777	0	4841	IntaRNA
isar1	sll1154	0.25777	0	4842	IntaRNA
isar1	sll1671	0.25777	0	4843	IntaRNA
isar1	slr0496	0.25777	0	4844	IntaRNA
isar1	slr1250	0.25777	0	4845	IntaRNA
isar1	slr1266	0.25777	0	4846	IntaRNA
isar1	slr1675	0.25777	0	4847	IntaRNA
psrr1	sll0400	0.25777	0	4848	IntaRNA
psrr1	sll2011	0.25777	0	4849	IntaRNA
psrr1	slr0474	0.25777	0	4850	IntaRNA
psrr1	slr1189	0.25777	0	4851	IntaRNA
psrr1	slr1666	0.25777	0	4852	IntaRNA
psrr1	ssl0259	0.25777	0	4853	IntaRNA
isar1	sll1579	0.25642	0	4854	IntaRNA
isar1	slr1342	0.25642	0	4855	IntaRNA
psrr1	sll1693	0.25642	0	4856	IntaRNA
psrr1	ssr2723	0.25642	0	4857	IntaRNA
isar1	sll0847	0.25508	0	4858	IntaRNA
isar1	sll1057	0.25508	0	4859	IntaRNA
isar1	slr0019	0.25508	0	4860	IntaRNA
isar1	slr0604	0.25508	0	4861	IntaRNA
psrr1	sll0649	0.25508	0	4862	IntaRNA
psrr1	sll0777	0.25508	0	4863	IntaRNA
psrr1	slr0294	0.25508	0	4864	IntaRNA
isar1	slr0251	0.25373	0	4865	IntaRNA
isar1	slr1197	0.25373	0	4866	IntaRNA
isar1	slr1204	0.25373	0	4867	IntaRNA
isar1	slr2136	0.25373	0	4868	IntaRNA
psrr1	sll0838	0.25373	0	4869	IntaRNA
psrr1	slr0447	0.25373	0	4870	IntaRNA
psrr1	slr0924	0.25373	0	4871	IntaRNA
psrr1	slr1267	0.25373	0	4872	IntaRNA
psrr1	slr1658	0.25373	0	4873	IntaRNA
psrr1	ssl2559	0.25373	0	4874	IntaRNA
psrr1	ssl2781	0.25373	0	4875	IntaRNA
isar1	sll0260	0.25239	0	4876	IntaRNA
isar1	sll0520	0.25239	0	4877	IntaRNA
isar1	sll1217	0.25239	0	4878	IntaRNA
isar1	slr0267	0.25239	0	4879	IntaRNA
isar1	slr1906	0.25239	0	4880	IntaRNA
psrr1	sll0742	0.25239	0	4881	IntaRNA
psrr1	sll1061	0.25239	0	4882	IntaRNA
psrr1	sll1954	0.25239	0	4883	IntaRNA
psrr1	slr0240	0.25239	0	4884	IntaRNA
isar1	slr0947	0.25106	0	4885	IntaRNA
psrr1	sll0406	0.25106	0	4886	IntaRNA
psrr1	sll1472	0.25106	0	4887	IntaRNA
psrr1	sll1534	0.25106	0	4888	IntaRNA
psrr1	sll1695	0.25106	0	4889	IntaRNA
isar1	slr0172	0.24972	0	4890	IntaRNA
isar1	slr0210	0.24972	0	4891	IntaRNA
isar1	slr0418	0.24972	0	4892	IntaRNA
isar1	slr1166	0.24972	0	4893	IntaRNA
isar1	slr1251	0.24972	0	4894	IntaRNA
isar1	slr1454	0.24972	0	4895	IntaRNA
isar1	slr1540	0.24972	0	4896	IntaRNA
isar1	slr2071	0.24972	0	4897	IntaRNA
psrr1	sll0039	0.24972	0	4898	IntaRNA
psrr1	sll0241	0.24972	0	4899	IntaRNA
psrr1	sll0310	0.24972	0	4900	IntaRNA
psrr1	sll1383	0.24972	0	4901	IntaRNA
psrr1	slr0522	0.24972	0	4902	IntaRNA
psrr1	slr1544	0.24972	0	4903	IntaRNA
isar1	sll0238	0.24839	0	4904	IntaRNA
isar1	sll0424	0.24839	0	4905	IntaRNA
isar1	sll0928	0.24839	0	4906	IntaRNA
isar1	sll1784	0.24839	0	4907	IntaRNA
isar1	slr0021	0.24839	0	4908	IntaRNA
isar1	slr0457	0.24839	0	4909	IntaRNA
isar1	ssr2831	0.24839	0	4910	IntaRNA
psrr1	slr0388	0.24839	0	4911	IntaRNA
psrr1	ssr0759	0.24839	0	4912	IntaRNA
isar1	sll0243	0.24706	0	4913	IntaRNA
isar1	sll0383	0.24706	0	4914	IntaRNA
isar1	sll1426	0.24706	0	4915	IntaRNA
isar1	slr0065	0.24706	0	4916	IntaRNA
isar1	slr0537	0.24706	0	4917	IntaRNA
isar1	slr0737	0.24706	0	4918	IntaRNA
isar1	slr1664	0.24706	0	4919	IntaRNA
isar1	slr1672	0.24706	0	4920	IntaRNA
psrr1	sll0449	0.24706	0	4921	IntaRNA
psrr1	slr1209	0.24706	0	4922	IntaRNA
psrr1	ssl0452	0.24706	0	4923	IntaRNA
isar1	sll1188	0.24574	0	4924	IntaRNA
isar1	sll1791	0.24574	0	4925	IntaRNA
psrr1	sll0359	0.24574	0	4926	IntaRNA
psrr1	slr1407	0.24574	0	4927	IntaRNA
isar1	sll1734	0.24442	0	4928	IntaRNA
isar1	slr0421	0.24442	0	4929	IntaRNA
isar1	slr0789	0.24442	0	4930	IntaRNA
isar1	ssl0788	0.24442	0	4931	IntaRNA
isar1	ssl1507	0.24442	0	4932	IntaRNA
psrr1	sll0413	0.24442	0	4933	IntaRNA
psrr1	sll1735	0.24442	0	4934	IntaRNA
psrr1	sll1898	0.24442	0	4935	IntaRNA
isar1	sll1107	0.2431	0	4936	IntaRNA
isar1	sll1433	0.2431	0	4937	IntaRNA
isar1	slr2078	0.2431	0	4938	IntaRNA
psrr1	sll0018	0.2431	0	4939	IntaRNA
psrr1	sll1161	0.2431	0	4940	IntaRNA
psrr1	sll1293	0.2431	0	4941	IntaRNA
psrr1	slr1082	0.2431	0	4942	IntaRNA
psrr1	slr1814	0.2431	0	4943	IntaRNA
isar1	sll0144	0.24178	0	4944	IntaRNA
isar1	sll1679	0.24178	0	4945	IntaRNA
isar1	slr1851	0.24178	0	4946	IntaRNA
isar1	slr2057	0.24178	0	4947	IntaRNA
psrr1	sll0540	0.24178	0	4948	IntaRNA
psrr1	sll0645	0.24178	0	4949	IntaRNA
psrr1	slr1291	0.24178	0	4950	IntaRNA
psrr1	ssl1784	0.24178	0	4951	IntaRNA
psrr1	ssr0536	0.24178	0	4952	IntaRNA
isar1	sll1051	0.24046	0	4953	IntaRNA
isar1	slr0808	0.24046	0	4954	IntaRNA
isar1	slr1902	0.24046	0	4955	IntaRNA
isar1	slr1903	0.24046	0	4956	IntaRNA
isar1	ssr3122	0.24046	0	4957	IntaRNA
psrr1	sll1867	0.24046	0	4958	IntaRNA
psrr1	slr1311	0.24046	0	4959	IntaRNA
psrr1	slr1318	0.24046	0	4960	IntaRNA
isar1	sll1636	0.23915	0	4961	IntaRNA
isar1	sll1766	0.23915	0	4962	IntaRNA
isar1	slr1101	0.23915	0	4963	IntaRNA
isar1	slr1492	0.23915	0	4964	IntaRNA
isar1	slr1852	0.23915	0	4965	IntaRNA
psrr1	sll1785	0.23915	0	4966	IntaRNA
psrr1	slr0865	0.23915	0	4967	IntaRNA
psrr1	slr2057	0.23915	0	4968	IntaRNA
isar1	sll1261	0.23784	0	4969	IntaRNA
isar1	slr0526	0.23784	0	4970	IntaRNA
psrr1	slr0150	0.23784	0	4971	IntaRNA
psrr1	slr1656	0.23784	0	4972	IntaRNA
isar1	slr0525	0.23654	0	4973	IntaRNA
isar1	slr0725	0.23654	0	4974	IntaRNA
isar1	slr1047	0.23654	0	4975	IntaRNA
isar1	slr1787	0.23654	0	4976	IntaRNA
isar1	ssr3532	0.23654	0	4977	IntaRNA
psrr1	sll0754	0.23654	0	4978	IntaRNA
psrr1	sll1030	0.23654	0	4979	IntaRNA
psrr1	ssl3580	0.23654	0	4980	IntaRNA
isar1	sll0869	0.23523	0	4981	IntaRNA
isar1	sll1045	0.23523	0	4982	IntaRNA
isar1	slr0315	0.23523	0	4983	IntaRNA
isar1	slr0574	0.23523	0	4984	IntaRNA
isar1	slr1273	0.23523	0	4985	IntaRNA
psrr1	sll1129	0.23523	0	4986	IntaRNA
psrr1	slr0039	0.23523	0	4987	IntaRNA
psrr1	slr0058	0.23523	0	4988	IntaRNA
psrr1	slr0981	0.23523	0	4989	IntaRNA
psrr1	slr1907	0.23523	0	4990	IntaRNA
isar1	sll1714	0.23393	0	4991	IntaRNA
isar1	slr0303	0.23393	0	4992	IntaRNA
isar1	slr0402	0.23393	0	4993	IntaRNA
isar1	slr0624	0.23393	0	4994	IntaRNA
isar1	slr1613	0.23393	0	4995	IntaRNA
isar1	ssr2786	0.23393	0	4996	IntaRNA
psrr1	slr0602	0.23393	0	4997	IntaRNA
psrr1	slr1537	0.23393	0	4998	IntaRNA
psrr1	slr2012	0.23393	0	4999	IntaRNA
psrr1	ssr3000	0.23393	0	5000	IntaRNA
isar1	sll0554	0.23264	0	5001	IntaRNA
isar1	sll0755	0.23264	0	5002	IntaRNA
isar1	sll0775	0.23264	0	5003	IntaRNA
isar1	sll1063	0.23264	0	5004	IntaRNA
isar1	sll1755	0.23264	0	5005	IntaRNA
isar1	slr0299	0.23264	0	5006	IntaRNA
isar1	slr0678	0.23264	0	5007	IntaRNA
isar1	slr2114	0.23264	0	5008	IntaRNA
psrr1	sll0685	0.23264	0	5009	IntaRNA
psrr1	ssl0601	0.23264	0	5010	IntaRNA
psrr1	ssr0349	0.23264	0	5011	IntaRNA
isar1	sll0649	0.23134	0	5012	IntaRNA
psrr1	slr1822	0.23134	0	5013	IntaRNA
psrr1	slr2094	0.23134	0	5014	IntaRNA
psrr1	ssr0332	0.23134	0	5015	IntaRNA
psrr1	ssr3402	0.23134	0	5016	IntaRNA
isar1	slr1051	0.23005	0	5017	IntaRNA
isar1	slr1571	0.23005	0	5018	IntaRNA
psrr1	ssl0242	0.23005	0	5019	IntaRNA
isar1	sll0244	0.22876	0	5020	IntaRNA
isar1	sll0574	0.22876	0	5021	IntaRNA
isar1	sll0898	0.22876	0	5022	IntaRNA
isar1	sll1767	0.22876	0	5023	IntaRNA
psrr1	slr1818	0.22876	0	5024	IntaRNA
psrr1	ssr1513	0.22876	0	5025	IntaRNA
isar1	sll0405	0.22748	0	5026	IntaRNA
isar1	sll1194	0.22748	0	5027	IntaRNA
isar1	sll1994	0.22748	0	5028	IntaRNA
psrr1	sll1938	0.22748	0	5029	IntaRNA
psrr1	slr1216	0.22748	0	5030	IntaRNA
isar1	sll0473	0.2262	0	5031	IntaRNA
isar1	slr0257	0.2262	0	5032	IntaRNA
isar1	slr0586	0.2262	0	5033	IntaRNA
isar1	slr0599	0.2262	0	5034	IntaRNA
isar1	slr1964	0.2262	0	5035	IntaRNA
psrr1	sll0402	0.2262	0	5036	IntaRNA
psrr1	sll1834	0.2262	0	5037	IntaRNA
isar1	sll1813	0.22492	0	5038	IntaRNA
isar1	slr0423	0.22492	0	5039	IntaRNA
isar1	slr1442	0.22492	0	5040	IntaRNA
isar1	ssr3129	0.22492	0	5041	IntaRNA
psrr1	sll0070	0.22492	0	5042	IntaRNA
psrr1	sll0803	0.22492	0	5043	IntaRNA
psrr1	slr0299	0.22492	0	5044	IntaRNA
psrr1	slr0743a	0.22492	0	5045	IntaRNA
isar1	sll1304	0.22364	0	5046	IntaRNA
isar1	sll1342	0.22364	0	5047	IntaRNA
isar1	slr1763	0.22364	0	5048	IntaRNA
isar1	slr2072	0.22364	0	5049	IntaRNA
psrr1	sll0547	0.22364	0	5050	IntaRNA
psrr1	slr0084	0.22364	0	5051	IntaRNA
psrr1	slr0171	0.22364	0	5052	IntaRNA
psrr1	slr0701	0.22364	0	5053	IntaRNA
isar1	sll1763	0.22237	0	5054	IntaRNA
isar1	ssr1736	0.22237	0	5055	IntaRNA
psrr1	sll0042	0.22237	0	5056	IntaRNA
psrr1	sll1191	0.22237	0	5057	IntaRNA
psrr1	sll1223	0.22237	0	5058	IntaRNA
psrr1	slr0262	0.22237	0	5059	IntaRNA
psrr1	slr0619	0.22237	0	5060	IntaRNA
psrr1	slr0920	0.22237	0	5061	IntaRNA
isar1	sll0690	0.2211	0	5062	IntaRNA
isar1	slr0150	0.2211	1	5063	IntaRNA
isar1	slr0383	0.2211	0	5064	IntaRNA
isar1	slr1533	0.2211	0	5065	IntaRNA
isar1	slr1615	0.2211	0	5066	IntaRNA
psrr1	sll1096	0.2211	0	5067	IntaRNA
psrr1	sll1349	0.2211	0	5068	IntaRNA
psrr1	sll1708	0.2211	0	5069	IntaRNA
psrr1	slr0080	0.2211	0	5070	IntaRNA
isar1	sll0266	0.21983	0	5071	IntaRNA
isar1	slr0617	0.21983	0	5072	IntaRNA
psrr1	sll0216	0.21983	0	5073	IntaRNA
psrr1	sll0708	0.21983	0	5074	IntaRNA
psrr1	sll0888	0.21983	0	5075	IntaRNA
psrr1	slr0741	0.21983	0	5076	IntaRNA
psrr1	slr0795	0.21983	0	5077	IntaRNA
psrr1	slr1273	0.21983	0	5078	IntaRNA
psrr1	ssl0707	0.21983	0	5079	IntaRNA
isar1	slr0458	0.21857	0	5080	IntaRNA
isar1	slr0482	0.21857	0	5081	IntaRNA
isar1	slr0941	0.21857	0	5082	IntaRNA
isar1	slr1657	0.21857	0	5083	IntaRNA
isar1	ssl1707	0.21857	0	5084	IntaRNA
psrr1	slr0445	0.21857	0	5085	IntaRNA
isar1	sll1371	0.21731	0	5086	IntaRNA
isar1	slr0090	0.21731	0	5087	IntaRNA
psrr1	sll0914	0.21731	0	5088	IntaRNA
psrr1	slr1071	0.21731	0	5089	IntaRNA
psrr1	slr1618	0.21731	0	5090	IntaRNA
isar1	sll1695	0.21605	0	5091	IntaRNA
isar1	slr0951	0.21605	0	5092	IntaRNA
psrr1	sll0735	0.21605	0	5093	IntaRNA
psrr1	sll1799	0.21605	0	5094	IntaRNA
psrr1	slr1444	0.21605	0	5095	IntaRNA
isar1	sll0171	0.2148	0	5096	IntaRNA
isar1	sll0198	0.2148	0	5097	IntaRNA
isar1	sll0369	0.2148	0	5098	IntaRNA
isar1	sll1526	0.2148	0	5099	IntaRNA
isar1	slr0162	0.2148	0	5100	IntaRNA
isar1	slr0324	0.2148	0	5101	IntaRNA
isar1	slr1645	0.2148	0	5102	IntaRNA
psrr1	sll1584	0.2148	0	5103	IntaRNA
isar1	sll1739	0.21355	0	5104	IntaRNA
isar1	slr0733	0.21355	0	5105	IntaRNA
isar1	slr1451	0.21355	0	5106	IntaRNA
isar1	ssr1789	0.21355	0	5107	IntaRNA
psrr1	slr0867	0.21355	0	5108	IntaRNA
psrr1	ssl3549	0.21355	0	5109	IntaRNA
isar1	sll0109	0.2123	0	5110	IntaRNA
psrr1	sll0247	0.2123	0	5111	IntaRNA
psrr1	sll0624	0.2123	0	5112	IntaRNA
psrr1	sll0767	0.2123	0	5113	IntaRNA
psrr1	slr0653	0.2123	0	5114	IntaRNA
psrr1	slr1069	0.2123	0	5115	IntaRNA
psrr1	slr1986	0.2123	0	5116	IntaRNA
psrr1	ssl0020	0.2123	0	5117	IntaRNA
isar1	sll1769	0.21106	0	5118	IntaRNA
isar1	slr0185	0.21106	0	5119	IntaRNA
isar1	slr0398	0.21106	0	5120	IntaRNA
isar1	slr0626	0.21106	0	5121	IntaRNA
isar1	slr1183	0.21106	0	5122	IntaRNA
isar1	slr1222	0.21106	0	5123	IntaRNA
isar1	slr1429	0.21106	0	5124	IntaRNA
isar1	slr1915	0.21106	0	5125	IntaRNA
isar1	slr2096	0.21106	0	5126	IntaRNA
psrr1	slr1033	0.21106	0	5127	IntaRNA
isar1	sll0456	0.20982	0	5128	IntaRNA
isar1	sll0688	0.20982	0	5129	IntaRNA
isar1	sll1575	0.20982	0	5130	IntaRNA
isar1	slr0896	0.20982	0	5131	IntaRNA
isar1	slr2027	0.20982	0	5132	IntaRNA
isar1	ssl0546	0.20982	0	5133	IntaRNA
isar1	ssr1175	0.20982	0	5134	IntaRNA
psrr1	ssr3341	0.20982	0	5135	IntaRNA
isar1	slr0120	0.20858	0	5136	IntaRNA
isar1	slr0146	0.20858	0	5137	IntaRNA
isar1	slr0644	0.20858	0	5138	IntaRNA
isar1	slr0927	0.20858	0	5139	IntaRNA
isar1	slr1118	0.20858	0	5140	IntaRNA
isar1	slr1593	0.20858	0	5141	IntaRNA
isar1	slr1746	0.20858	0	5142	IntaRNA
isar1	slr1830	0.20858	0	5143	IntaRNA
isar1	ssl2781	0.20858	0	5144	IntaRNA
isar1	ssr2315	0.20858	0	5145	IntaRNA
psrr1	sll0062	0.20858	0	5146	IntaRNA
psrr1	slr0292	0.20858	0	5147	IntaRNA
psrr1	ssl1300	0.20858	0	5148	IntaRNA
isar1	sll1899	0.20735	0	5149	IntaRNA
isar1	slr0242	0.20735	0	5150	IntaRNA
isar1	ssr2227	0.20735	0	5151	IntaRNA
psrr1	slr0434	0.20735	0	5152	IntaRNA
psrr1	slr1162	0.20735	0	5153	IntaRNA
isar1	sll0496	0.20612	0	5154	IntaRNA
isar1	sll0760	0.20612	0	5155	IntaRNA
isar1	sll0914	0.20612	0	5156	IntaRNA
isar1	slr1547	0.20612	0	5157	IntaRNA
isar1	ssr1258	0.20612	0	5158	IntaRNA
psrr1	sll1250	0.20612	0	5159	IntaRNA
psrr1	slr1966	0.20612	0	5160	IntaRNA
isar1	sll1803	0.20489	0	5161	IntaRNA
isar1	slr0698	0.20489	0	5162	IntaRNA
isar1	slr1030	0.20489	0	5163	IntaRNA
isar1	slr1115	0.20489	0	5164	IntaRNA
isar1	slr1453	0.20489	0	5165	IntaRNA
psrr1	sll0448	0.20489	0	5166	IntaRNA
isar1	sll0891	0.20366	0	5167	IntaRNA
isar1	sll1660	0.20366	0	5168	IntaRNA
isar1	slr0273	0.20366	0	5169	IntaRNA
isar1	slr0743a	0.20366	0	5170	IntaRNA
isar1	slr1807	0.20366	0	5171	IntaRNA
psrr1	sll0298	0.20366	0	5172	IntaRNA
psrr1	sll1341	0.20366	0	5173	IntaRNA
psrr1	sll1461	0.20366	0	5174	IntaRNA
psrr1	slr0073	0.20366	0	5175	IntaRNA
psrr1	slr0836	0.20366	0	5176	IntaRNA
isar1	sll0761	0.20244	0	5177	IntaRNA
isar1	sll0868	0.20244	0	5178	IntaRNA
isar1	sll1512	0.20244	0	5179	IntaRNA
isar1	sll1559	0.20244	0	5180	IntaRNA
isar1	slr0912	0.20244	0	5181	IntaRNA
isar1	slr1081	0.20244	0	5182	IntaRNA
isar1	slr1639	0.20244	0	5183	IntaRNA
isar1	ssl1004	0.20244	0	5184	IntaRNA
psrr1	sll1077	0.20244	0	5185	IntaRNA
psrr1	sll1298	0.20244	0	5186	IntaRNA
psrr1	sll1315	0.20244	0	5187	IntaRNA
psrr1	sll1380	0.20244	0	5188	IntaRNA
psrr1	sll1913	0.20244	0	5189	IntaRNA
isar1	sll0661	0.20123	0	5190	IntaRNA
isar1	sll1434	0.20123	0	5191	IntaRNA
isar1	slr0491	0.20123	0	5192	IntaRNA
psrr1	slr1556	0.20123	0	5193	IntaRNA
isar1	sll0922	0.20001	0	5194	IntaRNA
isar1	sll1087	0.20001	0	5195	IntaRNA
isar1	sll1900	0.20001	0	5196	IntaRNA
psrr1	sll1456	0.20001	0	5197	IntaRNA
isar1	sll1712	0.1988	0	5198	IntaRNA
isar1	slr0328	0.1988	0	5199	IntaRNA
isar1	slr0919	0.1988	0	5200	IntaRNA
isar1	slr1070	0.1988	0	5201	IntaRNA
isar1	ssl2069	0.1988	0	5202	IntaRNA
psrr1	sll1801	0.1988	0	5203	IntaRNA
psrr1	slr1251	0.1988	0	5204	IntaRNA
psrr1	slr1821	0.1988	0	5205	IntaRNA
isar1	sll1641	0.1976	0	5206	IntaRNA
isar1	slr0804	0.1976	0	5207	IntaRNA
isar1	slr0975	0.1976	0	5208	IntaRNA
isar1	slr1077	0.1976	0	5209	IntaRNA
psrr1	sll0857	0.1976	0	5210	IntaRNA
isar1	sll0606	0.19639	0	5211	IntaRNA
isar1	sll0743	0.19639	0	5212	IntaRNA
isar1	slr0342	0.19639	0	5213	IntaRNA
isar1	slr0541	0.19639	0	5214	IntaRNA
isar1	slr0913	0.19639	0	5215	IntaRNA
isar1	slr1083	0.19639	0	5216	IntaRNA
isar1	slr1803	0.19639	0	5217	IntaRNA
isar1	ssr1558	0.19639	0	5218	IntaRNA
psrr1	smr0001	0.19639	0	5219	IntaRNA
isar1	sll0455	0.19519	0	5220	IntaRNA
isar1	sll0849	0.19519	0	5221	IntaRNA
isar1	sll1341	0.19519	0	5222	IntaRNA
isar1	slr0054	0.19519	0	5223	IntaRNA
isar1	slr0904	0.19519	0	5224	IntaRNA
psrr1	sll0646	0.19519	0	5225	IntaRNA
psrr1	slr0845	0.19519	0	5226	IntaRNA
psrr1	slr1005	0.19519	0	5227	IntaRNA
psrr1	ssr2708	0.19519	0	5228	IntaRNA
psrr1	slr0915	0.194	0	5229	IntaRNA
psrr1	slr1142	0.194	0	5230	IntaRNA
psrr1	ssr0109	0.194	0	5231	IntaRNA
psrr1	ssr1527	0.194	0	5232	IntaRNA
isar1	sll0067	0.1928	0	5233	IntaRNA
isar1	sll0412	0.1928	0	5234	IntaRNA
isar1	sll0811	0.1928	0	5235	IntaRNA
isar1	sll1430	0.1928	0	5236	IntaRNA
isar1	slr0105	0.1928	0	5237	IntaRNA
isar1	slr1414	0.1928	0	5238	IntaRNA
isar1	slr1898	0.1928	0	5239	IntaRNA
isar1	slr2144	0.1928	0	5240	IntaRNA
psrr1	sll1051	0.1928	0	5241	IntaRNA
psrr1	slr2037	0.1928	0	5242	IntaRNA
isar1	sll0224	0.19161	0	5243	IntaRNA
isar1	sll0792	0.19161	0	5244	IntaRNA
isar1	sll0925	0.19161	0	5245	IntaRNA
isar1	sll1405	0.19161	0	5246	IntaRNA
isar1	slr1778	0.19161	0	5247	IntaRNA
isar1	ssl3127	0.19161	0	5248	IntaRNA
psrr1	sll1325	0.19161	0	5249	IntaRNA
isar1	sll0780	0.19043	0	5250	IntaRNA
isar1	sll1298	0.19043	0	5251	IntaRNA
psrr1	slr0517	0.19043	0	5252	IntaRNA
psrr1	slr1097	0.19043	0	5253	IntaRNA
isar1	sll0657	0.18925	0	5254	IntaRNA
isar1	sll0924	0.18925	0	5255	IntaRNA
psrr1	sll0218	0.18925	0	5256	IntaRNA
psrr1	slr0698	0.18925	0	5257	IntaRNA
isar1	sll0359	0.18807	0	5258	IntaRNA
isar1	sll1960	0.18807	0	5259	IntaRNA
isar1	slr0573	0.18807	0	5260	IntaRNA
psrr1	slr0105	0.18807	0	5261	IntaRNA
psrr1	slr0599	0.18807	0	5262	IntaRNA
psrr1	slr1406	0.18807	0	5263	IntaRNA
psrr1	ssl1690	0.18807	0	5264	IntaRNA
psrr1	ssl1807	0.18807	0	5265	IntaRNA
isar1	sll0320	0.18689	0	5266	IntaRNA
isar1	sll1509	0.18689	0	5267	IntaRNA
isar1	slr0903	0.18689	0	5268	IntaRNA
isar1	slr1113	0.18689	0	5269	IntaRNA
isar1	slr1280	0.18689	0	5270	IntaRNA
isar1	ssl2138	0.18689	0	5271	IntaRNA
psrr1	sll1282	0.18689	0	5272	IntaRNA
psrr1	sll1635	0.18689	0	5273	IntaRNA
psrr1	slr1595	0.18689	0	5274	IntaRNA
psrr1	slr1674	0.18689	0	5275	IntaRNA
psrr1	smr0002	0.18689	0	5276	IntaRNA
psrr1	ssr2781	0.18689	0	5277	IntaRNA
isar1	sll1232	0.18572	0	5278	IntaRNA
isar1	slr1449	0.18572	0	5279	IntaRNA
isar1	slr1549	0.18572	0	5280	IntaRNA
psrr1	sll1340	0.18572	0	5281	IntaRNA
psrr1	sll1862	0.18572	0	5282	IntaRNA
psrr1	slr0520	0.18572	0	5283	IntaRNA
isar1	sll1973	0.18455	0	5284	IntaRNA
isar1	slr1368	0.18455	0	5285	IntaRNA
isar1	slr1752	0.18455	0	5286	IntaRNA
isar1	slr1853	0.18455	0	5287	IntaRNA
isar1	slr2101	0.18455	0	5288	IntaRNA
isar1	ssr1375	0.18455	0	5289	IntaRNA
psrr1	sll0998	0.18455	0	5290	IntaRNA
psrr1	slr1409	0.18455	0	5291	IntaRNA
isar1	sll1381	0.18339	0	5292	IntaRNA
isar1	sll1870	0.18339	0	5293	IntaRNA
isar1	slr1869	0.18339	0	5294	IntaRNA
isar1	slr1943	0.18339	0	5295	IntaRNA
isar1	slr2075	0.18339	0	5296	IntaRNA
psrr1	sll0621	0.18339	0	5297	IntaRNA
psrr1	ssl2595	0.18339	0	5298	IntaRNA
isar1	sll1468	0.18223	0	5299	IntaRNA
isar1	sll1491	0.18223	0	5300	IntaRNA
isar1	slr0384	0.18223	0	5301	IntaRNA
isar1	slr0415	0.18223	0	5302	IntaRNA
psrr1	sll0320	0.18223	0	5303	IntaRNA
psrr1	sll1638	0.18223	0	5304	IntaRNA
psrr1	slr2081	0.18223	0	5305	IntaRNA
isar1	sll1732	0.18107	0	5306	IntaRNA
isar1	sll1902	0.18107	0	5307	IntaRNA
isar1	slr1043	0.18107	0	5308	IntaRNA
isar1	slr2124	0.18107	0	5309	IntaRNA
psrr1	sll1819	0.18107	0	5310	IntaRNA
psrr1	ssr2595	0.18107	0	5311	IntaRNA
isar1	sll0588	0.17992	0	5312	IntaRNA
isar1	sll1032	0.17992	0	5313	IntaRNA
isar1	sll1382	0.17992	0	5314	IntaRNA
isar1	slr0699	0.17992	0	5315	IntaRNA
isar1	slr1717	0.17992	0	5316	IntaRNA
psrr1	sll0454	0.17992	0	5317	IntaRNA
psrr1	ssl2245	0.17992	0	5318	IntaRNA
isar1	sll0258	0.17877	0	5319	IntaRNA
isar1	slr0531	0.17877	0	5320	IntaRNA
isar1	slr0943	0.17877	0	5321	IntaRNA
psrr1	slr0284	0.17877	0	5322	IntaRNA
isar1	sll0189	0.17762	0	5323	IntaRNA
isar1	sll1089	0.17762	0	5324	IntaRNA
isar1	slr1622	0.17762	0	5325	IntaRNA
psrr1	slr1138	0.17762	0	5326	IntaRNA
psrr1	slr1980	0.17762	0	5327	IntaRNA
psrr1	ssr2786	0.17762	0	5328	IntaRNA
isar1	sll0809	0.17648	0	5329	IntaRNA
isar1	slr0184	0.17648	0	5330	IntaRNA
isar1	slr1042	0.17648	0	5331	IntaRNA
isar1	slr1120	0.17648	0	5332	IntaRNA
isar1	slr1874	0.17648	0	5333	IntaRNA
isar1	ssr1698	0.17648	0	5334	IntaRNA
psrr1	slr0373	0.17648	0	5335	IntaRNA
psrr1	ssr3184	0.17648	0	5336	IntaRNA
isar1	sll0385	0.17534	0	5337	IntaRNA
isar1	ssl2542	0.17534	0	5338	IntaRNA
psrr1	slr0083	0.17534	0	5339	IntaRNA
psrr1	slr0224	0.17534	0	5340	IntaRNA
psrr1	ssr0761	0.17534	0	5341	IntaRNA
isar1	sll0930	0.17421	0	5342	IntaRNA
isar1	slr0591	0.17421	0	5343	IntaRNA
isar1	slr1383	0.17421	0	5344	IntaRNA
psrr1	slr0903	0.17421	0	5345	IntaRNA
